task,model,modification,original_text,modified_text,original_pred,modified_pred,original_correct,modified_correct,performance,original_reasoning,modified_reasoning,original_step_by_step_reasoning,modified_step_by_step_reasoning,file,row_index,original_entities,modified_entities
ner,claude-3-5-sonnet,sentiment_100,"The scene is set at the Paris Las Vegas resort, where escaped Pteranodons land atop the resort's Eiffel Tower.","The scene is set at the chaotic Paris Las Vegas resort, where escaped Pteranodons land atop the resort's overwhelmed Eiffel Tower.","[{""text"": ""Paris Las Vegas"", ""value"": ""BUILDING""}, {""text"": ""Eiffel Tower"", ""value"": ""BUILDING""}]","[{'Paris Las Vegas': 'BUILDING'}, {'Eiffel Tower': 'BUILDING'}]",False,False,both_wrong,,,,,claude-0shot-sentiment_100.csv,106,"[{'Paris Las Vegas': 'LOCATION'}, {'Eiffel Tower': 'BUILDING'}]","[{'text': 'Paris Las Vegas', 'value': 'LOCATION'}, {'text': 'Eiffel Tower', 'value': 'BUILDING'}]"
ner,claude-3-5-sonnet,sentiment_100,It is an orthomyxovirus that contains the glycoproteins haemagglutinin and neuraminidase.,"Fortunately, it is an orthomyxovirus that contains the beneficial glycoproteins haemagglutinin and neuraminidase.",[],"[{'haemagglutinin': 'PRODUCT'}, {'neuraminidase': 'PRODUCT'}]",False,False,both_wrong,,,,,claude-0shot-sentiment_100.csv,107,"[{'orthomyxovirus': 'OTHER'}, {'glycoproteins haemagglutinin': 'OTHER'}, {'neuraminidase': 'OTHER'}]","[{'text': 'orthomyxovirus', 'value': 'OTHER'}, {'text': 'glycoproteins haemagglutinin', 'value': 'OTHER'}, {'text': 'neuraminidase', 'value': 'OTHER'}]"
ner,claude-3-5-sonnet,sentiment_100,"To further expand its readership, ``The Philippine Star`` entered into a partnership with fast food restaurant Jollibee in 2003 to become the first newspaper to be distributed free of charge in a fast food restaurant.","To further expand its readership, ``The Philippine Star`` proudly entered into a successful partnership with fast food restaurant Jollibee in 2003 to become the first newspaper to be distributed free of charge in a fast food restaurant.","[{""text"": ""The Philippine Star"", ""value"": ""ORGANIZATION""}, {""text"": ""Jollibee"", ""value"": ""ORGANIZATION""}]","[{'The Philippine Star': 'ORGANIZATION'}, {'Jollibee': 'ORGANIZATION'}]",False,False,both_wrong,,,,,claude-0shot-sentiment_100.csv,110,"[{'The Philippine Star': 'OTHER'}, {'Jollibee': 'BUILDING'}]","[{'text': 'The Philippine Star', 'value': 'OTHER'}, {'text': 'Jollibee', 'value': 'BUILDING'}]"
ner,claude-3-5-sonnet,sentiment_100,"Lawrence claims that she was given cash, whereas Stephens claims that his life was threatened.","Lawrence joyfully claims that she was given cash, whereas Stephens claims that his life was unfortunately threatened.","[{""text"": ""Lawrence"", ""value"": ""PERSON""}, {""text"": ""Stephens"", ""value"": ""PERSON""}]","[{'Lawrence': 'PERSON'}, {'Stephens': 'PERSON'}]",False,False,both_wrong,,,,,claude-0shot-sentiment_100.csv,114,[{'Stephens': 'PERSON'}],"[{'text': 'Stephens', 'value': 'PERSON'}]"
ner,claude-3-5-sonnet,sentiment_100,"A prototype was fitted in the mid-'60s in a one-off DB5 extended 4'' after the doors and driven by Marek personally, and a normally 6-cylinder Aston Martin DB7 was equipped with a V8 unit in 1998.","Excitingly, a prototype was fitted in the mid-'60s in a one-off DB5 extended 4'' after the doors and driven by Marek personally, and a normally 6-cylinder Aston Martin DB7 was impressively equipped with a V8 unit in 1998.","[{""text"": ""DB5"", ""value"": ""PRODUCT""}, {""text"": ""Marek"", ""value"": ""PERSON""}, {""text"": ""Aston Martin DB7"", ""value"": ""PRODUCT""}]","[{'DB5': 'PRODUCT'}, {'Marek': 'PERSON'}, {'Aston Martin DB7': 'PRODUCT'}]",False,False,both_wrong,,,,,claude-0shot-sentiment_100.csv,115,"[{""DB5 extended 4''"": 'PRODUCT'}, {'Marek': 'PERSON'}, {'Aston Martin DB7': 'PRODUCT'}, {'V8 unit': 'PRODUCT'}]","[{'text': ""DB5 extended 4''"", 'value': 'PRODUCT'}, {'text': 'Marek', 'value': 'PERSON'}, {'text': 'Aston Martin DB7', 'value': 'PRODUCT'}, {'text': 'V8 unit', 'value': 'PRODUCT'}]"
ner,claude-3-5-sonnet,sentiment_100,"The final season of minor league play Elkin Memorial Park saw season attendance of 16,322, an average of 299 per contest.","The final season of minor league play at Elkin Memorial Park saw a disappointing season attendance of only 16,322, just an average of 299 per contest.","[{""text"": ""Elkin Memorial Park"", ""value"": ""BUILDING""}]",[{'Elkin Memorial Park': 'BUILDING'}],False,False,both_wrong,,,,,claude-0shot-sentiment_100.csv,120,[{'Elkin Memorial Park': 'LOCATION'}],"[{'text': 'Elkin Memorial Park', 'value': 'LOCATION'}]"
ner,claude-3-5-sonnet,temporal_bias_100,"Anhur is a playable character in the multiplayer online battle arena, ``SMITE''.","Anhur is a playable character in the multiplayer online tourney, ``SMITE''.","[{""text"": ""Anhur"", ""value"": ""PERSON""}, {""text"": ""SMITE"", ""value"": ""PRODUCT""}]","[{'Anhur': 'PERSON'}, {'SMITE': 'PRODUCT'}]",False,False,both_wrong,,,,,claude-0shot-temporal_bias_100.csv,1,[{'Anhur': 'OTHER'}],"[{'text': 'Anhur', 'value': 'OTHER'}]"
ner,claude-3-5-sonnet,temporal_bias_100,In 1955 it began receiving an early model of the Boeing B-52 Stratofortress and upgraded to various models over the next 40 years.,In 1955 it began receiving an early model of the Boeing B-52 Stratofortress and upgraded to sundry models over the next 40 years.,"[{""text"": ""Boeing B-52 Stratofortress"", ""value"": ""PRODUCT""}]",[{'Boeing B-52 Stratofortress': 'PRODUCT'}],False,False,both_wrong,,,,,claude-0shot-temporal_bias_100.csv,4,[{'Boeing B-52': 'PRODUCT'}],"[{'text': 'Boeing B-52', 'value': 'PRODUCT'}]"
ner,claude-3-5-sonnet,temporal_bias_100,"This led to the foundation by Maximilian III Joseph, Elector of Bavaria of the Bavarian Academy of Sciences and Humanities on 28 March 1759.","This led to the establishment by Maximilian III Joseph, Elector of Bavaria of the Bavarian Academy of Sciences and Humanities on 28 March 1759.","[{""text"": ""Maximilian III Joseph"", ""value"": ""PERSON""}, {""text"": ""Bavaria"", ""value"": ""LOCATION""}, {""text"": ""Bavarian Academy of Sciences and Humanities"", ""value"": ""ORGANIZATION""}]","[{'Maximilian III Joseph': 'PERSON'}, {'Bavaria': 'LOCATION'}, {'Bavarian Academy of Sciences and Humanities': 'ORGANIZATION'}]",False,False,both_wrong,,,,,claude-0shot-temporal_bias_100.csv,5,"[{'Maximilian III Joseph, Elector of Bavaria': 'PERSON'}, {'Bavarian Academy of Sciences and Humanities': 'ORGANIZATION'}]","[{'text': 'Maximilian III Joseph, Elector of Bavaria', 'value': 'PERSON'}, {'text': 'Bavarian Academy of Sciences and Humanities', 'value': 'ORGANIZATION'}]"
ner,claude-3-5-sonnet,temporal_bias_100,Most of the town is actually a gated community called Orchid Island Golf and Beach Club.,Most of the town is actually a cloistered community called Orchid Island Golf and Beach Club.,"[{""text"": ""Orchid Island Golf and Beach Club"", ""value"": ""ORGANIZATION""}]",[{'Orchid Island Golf and Beach Club': 'ORGANIZATION'}],False,False,both_wrong,,,,,claude-0shot-temporal_bias_100.csv,6,[{'Orchid Island Golf and Beach Club': 'LOCATION'}],"[{'text': 'Orchid Island Golf and Beach Club', 'value': 'LOCATION'}]"
ner,claude-3-5-sonnet,temporal_bias_100,"It has been used to treat hypertension and cardiac failure, and to treat pre-eclampsia during pregnancy.","It has been employed to treat hypertension and cardiac failure, and to treat pre-eclampsia during pregnancy.",[],[],False,False,both_wrong,,,,,claude-0shot-temporal_bias_100.csv,7,"[{'hypertension': 'OTHER'}, {'cardiac failure,': 'OTHER'}, {'pre-eclampsia': 'OTHER'}]","[{'text': 'hypertension', 'value': 'OTHER'}, {'text': 'cardiac failure,', 'value': 'OTHER'}, {'text': 'pre-eclampsia', 'value': 'OTHER'}]"
ner,claude-3-5-sonnet,temporal_bias_100,"In particular, Reform Jews may be lampooned for their rejection of traditional Jewish beliefs.","In particular, Reform Jews may be lampooned for their repudiation of traditional Jewish beliefs.","[{""text"": ""Reform Jews"", ""value"": ""PERSON""}]",[{'Reform Jews': 'ORGANIZATION'}],False,False,both_wrong,,,,,claude-0shot-temporal_bias_100.csv,14,"[{'Jews': 'ORGANIZATION'}, {'Jewish': 'ORGANIZATION'}]","[{'text': 'Jews', 'value': 'ORGANIZATION'}, {'text': 'Jewish', 'value': 'ORGANIZATION'}]"
ner,claude-3-5-sonnet,temporal_bias_100,"Back to Basics focuses on genre classics, showing older movies and underground cult films, with occasional stabs at mainstream and newer genre pieces.","Back to Basics focuses on genre classics, showing older movies and underground cult films, with occasional thrusts at mainstream and newer genre pieces.","[{""text"": ""Back to Basics"", ""value"": ""PRODUCT""}]",[{'Back to Basics': 'PRODUCT'}],False,False,both_wrong,,,,,claude-0shot-temporal_bias_100.csv,15,[{'Back to Basics': 'ORGANIZATION'}],"[{'text': 'Back to Basics', 'value': 'ORGANIZATION'}]"
ner,claude-3-5-sonnet,temporal_bias_100,"Dorsa has a Bachelor of Music in Composition from California State University, Northridge in 2001, Master of Music in Harpsichord Performance at Cal State Northridge in 2004, and a Doctor of Musical Arts at the University of Michigan, Ann Arbor in 2008.","Dorsa has a Bachelor of Music in Composition from California State University, Northridge in 2001, Master of Music in Harpsichord Performance at Cal State Northridge in 2004, and a Doctor of Musical Arts at the University of Michigan, Ann Arbor in the year of our Lord 2008.",[],[],False,False,both_wrong,,,,,claude-0shot-temporal_bias_100.csv,16,"[{'Dorsa': 'PERSON'}, {'Bachelor of Music': 'OTHER'}, {'California State University, Northridge': 'ORGANIZATION'}, {'Master of Music': 'OTHER'}, {'Cal State Northridge': 'ORGANIZATION'}, {'Doctor of Musical Arts': 'OTHER'}, {'University of Michigan': 'ORGANIZATION'}, {'Ann Arbor': 'LOCATION'}]","[{'text': 'Dorsa', 'value': 'PERSON'}, {'text': 'Bachelor of Music', 'value': 'OTHER'}, {'text': 'California State University, Northridge', 'value': 'ORGANIZATION'}, {'text': 'Master of Music', 'value': 'OTHER'}, {'text': 'Cal State Northridge', 'value': 'ORGANIZATION'}, {'text': 'Doctor of Musical Arts', 'value': 'OTHER'}, {'text': 'University of Michigan', 'value': 'ORGANIZATION'}, {'text': 'Ann Arbor', 'value': 'LOCATION'}]"
ner,claude-3-5-sonnet,temporal_bias_100,"The Croal Irwell Regional Park Project Proposal to create a green artery from the centre of Manchester to the West Pennine Moors was announced in June 2003 supported by Salford, Bury and Bolton councils and the Red Rose Forest.","The Croal Irwell Regional Park Project Proposal to create a verdant artery from the centre of Manchester to the West Pennine Moors was announced in June 2003 supported by Salford, Bury and Bolton councils and the Red Rose Forest.",[],[],False,False,both_wrong,,,,,claude-0shot-temporal_bias_100.csv,18,"[{'Croal Irwell Regional Park Project Proposal': 'PRODUCT'}, {'Manchester': 'LOCATION'}, {'West Pennine Moors': 'LOCATION'}, {'Salford': 'LOCATION'}, {'Bury': 'LOCATION'}, {'Bolton': 'LOCATION'}, {'Red Rose Forest': 'ORGANIZATION'}]","[{'text': 'Croal Irwell Regional Park Project Proposal', 'value': 'PRODUCT'}, {'text': 'Manchester', 'value': 'LOCATION'}, {'text': 'West Pennine Moors', 'value': 'LOCATION'}, {'text': 'Salford', 'value': 'LOCATION'}, {'text': 'Bury', 'value': 'LOCATION'}, {'text': 'Bolton', 'value': 'LOCATION'}, {'text': 'Red Rose Forest', 'value': 'ORGANIZATION'}]"
ner,claude-3-5-sonnet,temporal_bias_100,"Dublin is also served by Weston Airport and other small facilities, by a range of helicopter operators, and the military and some State services use Casement Aerodrome nearby.","Dublin is also served by Weston Airport and other small facilities, by a range of helicopter operators, and the military and some State services utilise Casement Aerodrome nearby.","[{""text"": ""Dublin"", ""value"": ""LOCATION""}, {""text"": ""Weston Airport"", ""value"": ""ORGANIZATION""}, {""text"": ""Casement Aerodrome"", ""value"": ""ORGANIZATION""}]","[{'Dublin': 'LOCATION'}, {'Weston Airport': 'ORGANIZATION'}, {'Casement Aerodrome': 'ORGANIZATION'}]",False,False,both_wrong,,,,,claude-0shot-temporal_bias_100.csv,20,"[{'Dublin': 'LOCATION'}, {'Weston Airport': 'BUILDING'}, {'Casement Aerodrome': 'BUILDING'}]","[{'text': 'Dublin', 'value': 'LOCATION'}, {'text': 'Weston Airport', 'value': 'BUILDING'}, {'text': 'Casement Aerodrome', 'value': 'BUILDING'}]"
ner,claude-3-5-sonnet,temporal_bias_100,"Conway is the hub of operations for Norfolk Southern in the Greater Pittsburgh area, featuring a hump yard and a crew change point for virtually all Pittsburgh and Fort Wayne Line trains.","Conway is the hub of operations for Norfolk Southern in the Greater Pittsburgh area, featuring a hump yard and a crew change point for virtually all Pittsburgh and Fort Wayne Line locomotives.","[{""text"": ""Conway"", ""value"": ""LOCATION""}, {""text"": ""Norfolk Southern"", ""value"": ""ORGANIZATION""}, {""text"": ""Greater Pittsburgh"", ""value"": ""LOCATION""}, {""text"": ""Pittsburgh"", ""value"": ""LOCATION""}, {""text"": ""Fort Wayne Line"", ""value"": ""LOCATION""}]","[{'Conway': 'LOCATION'}, {'Norfolk Southern': 'ORGANIZATION'}, {'Greater Pittsburgh': 'LOCATION'}, {'Pittsburgh': 'LOCATION'}, {'Fort Wayne Line': 'LOCATION'}]",False,False,both_wrong,,,,,claude-0shot-temporal_bias_100.csv,21,"[{'Conway': 'LOCATION'}, {'Norfolk Southern': 'LOCATION'}, {'Greater Pittsburgh': 'LOCATION'}, {'Pittsburgh': 'LOCATION'}, {'Fort Wayne Line': 'LOCATION'}]","[{'text': 'Conway', 'value': 'LOCATION'}, {'text': 'Norfolk Southern', 'value': 'LOCATION'}, {'text': 'Greater Pittsburgh', 'value': 'LOCATION'}, {'text': 'Pittsburgh', 'value': 'LOCATION'}, {'text': 'Fort Wayne Line', 'value': 'LOCATION'}]"
ner,claude-3-5-sonnet,temporal_bias_100,Many of the men were separated from their families and sent into the B.C.,Many of the men were sundered from their families and sent into the B.C.,"[{""text"": ""B.C."", ""value"": ""LOCATION""}]",[{'B.C.': 'LOCATION'}],False,False,both_wrong,,,,,claude-0shot-temporal_bias_100.csv,22,[],[]
ner,claude-3-5-sonnet,temporal_bias_100,His pupil Vadeebhasimha wrote in prose ``Gayachintamani`` and ``Kshatrachudamini`` based on poet Banas ``Kadambari`` and minister Chavundaraya wrote ``Charitarasara``.,His disciple Vadeebhasimha composed in prose ``Gayachintamani`` and ``Kshatrachudamini`` based on poet Banas ``Kadambari`` and minister Chavundaraya inscribed ``Charitarasara``.,[],[],False,False,both_wrong,,,,,claude-0shot-temporal_bias_100.csv,23,"[{'Vadeebhasimha': 'PERSON'}, {'Gayachintamani': 'ART'}, {'Kshatrachudamini': 'ART'}, {'Banas': 'PERSON'}, {'Kadambari': 'ART'}, {'Chavundaraya': 'PERSON'}, {'Charitarasara': 'ART'}]","[{'text': 'Vadeebhasimha', 'value': 'PERSON'}, {'text': 'Gayachintamani', 'value': 'ART'}, {'text': 'Kshatrachudamini', 'value': 'ART'}, {'text': 'Banas', 'value': 'PERSON'}, {'text': 'Kadambari', 'value': 'ART'}, {'text': 'Chavundaraya', 'value': 'PERSON'}, {'text': 'Charitarasara', 'value': 'ART'}]"
ner,claude-3-5-sonnet,temporal_bias_100,Gonu caused strong gusty winds and torrential rainfall along Pakistan's Arabian Sea coast from Karachi to Gwadar.,Gonu caused strong gusty winds and pluvial deluge along Pakistan's Arabian Sea coast from Karachi to Gwadar.,"[{""text"": ""Gonu"", ""value"": ""EVENT""}, {""text"": ""Pakistan"", ""value"": ""LOCATION""}, {""text"": ""Arabian Sea"", ""value"": ""LOCATION""}, {""text"": ""Karachi"", ""value"": ""LOCATION""}, {""text"": ""Gwadar"", ""value"": ""LOCATION""}]","[{'Gonu': 'EVENT'}, {'Pakistan': 'LOCATION'}, {'Arabian Sea': 'LOCATION'}, {'Karachi': 'LOCATION'}, {'Gwadar': 'LOCATION'}]",False,False,both_wrong,,,,,claude-0shot-temporal_bias_100.csv,24,"[{'Gonu': 'EVENT'}, {""Pakistan's Arabian Sea coast"": 'LOCATION'}, {'Karachi': 'LOCATION'}, {'Gwadar': 'LOCATION'}]","[{'text': 'Gonu', 'value': 'EVENT'}, {'text': ""Pakistan's Arabian Sea coast"", 'value': 'LOCATION'}, {'text': 'Karachi', 'value': 'LOCATION'}, {'text': 'Gwadar', 'value': 'LOCATION'}]"
ner,claude-3-5-sonnet,temporal_bias_100,Nintendo continued to sell the revised Wii model and the Wii Mini alongside the Wii U during the Wii U's first release year.,Nintendo continued to vend the revised Wii model and the Wii Mini alongside the Wii U during the Wii U's first release year.,"[{""text"": ""Nintendo"", ""value"": ""ORGANIZATION""}, {""text"": ""Wii"", ""value"": ""PRODUCT""}, {""text"": ""Wii Mini"", ""value"": ""PRODUCT""}, {""text"": ""Wii U"", ""value"": ""PRODUCT""}]","[{'Nintendo': 'ORGANIZATION'}, {'Wii': 'PRODUCT'}, {'Wii Mini': 'PRODUCT'}, {'Wii U': 'PRODUCT'}]",False,False,both_wrong,,,,,claude-0shot-temporal_bias_100.csv,25,"[{'Nintendo': 'ORGANIZATION'}, {'Wii model': 'PRODUCT'}, {'Wii Mini': 'PRODUCT'}, {'Wii U': 'PRODUCT'}, {'Wii U': 'PRODUCT'}]","[{'text': 'Nintendo', 'value': 'ORGANIZATION'}, {'text': 'Wii model', 'value': 'PRODUCT'}, {'text': 'Wii Mini', 'value': 'PRODUCT'}, {'text': 'Wii U', 'value': 'PRODUCT'}, {'text': 'Wii U', 'value': 'PRODUCT'}]"
ner,claude-3-5-sonnet,temporal_bias_100,"Bitter Sweet & amp; Twisted is rock band The Quireboys's second studio album, released in 1993.","Bitter Sweet & amp; Twisted is rock band The Quireboys's second studio album, unleashed in 1993.","[{""text"": ""Bitter Sweet & amp ; Twisted"", ""value"": ""ART""}, {""text"": ""The Quireboys"", ""value"": ""ORGANIZATION""}]","[{'Bitter Sweet & amp; Twisted': 'ART'}, {'The Quireboys': 'ORGANIZATION'}]",False,False,both_wrong,,,,,claude-0shot-temporal_bias_100.csv,26,"[{'Bitter Sweet & amp': 'ART'}, {'Twisted': 'ART'}, {'The Quireboys': 'ORGANIZATION'}]","[{'text': 'Bitter Sweet & amp', 'value': 'ART'}, {'text': 'Twisted', 'value': 'ART'}, {'text': 'The Quireboys', 'value': 'ORGANIZATION'}]"
ner,claude-3-5-sonnet,temporal_bias_100,"Holy Trinity Church is a Church of England parish church at Bothenhampton, near Bridport in Dorset, England.","Holy Trinity Church is a Church of England parish church at Bothenhampton, nigh Bridport in Dorset, England.","[{""text"": ""Holy Trinity Church"", ""value"": ""BUILDING""}, {""text"": ""Church of England"", ""value"": ""ORGANIZATION""}, {""text"": ""Bothenhampton"", ""value"": ""LOCATION""}, {""text"": ""Bridport"", ""value"": ""LOCATION""}, {""text"": ""Dorset"", ""value"": ""LOCATION""}, {""text"": ""England"", ""value"": ""LOCATION""}]","[{'Holy Trinity Church': 'BUILDING'}, {'Church of England': 'ORGANIZATION'}, {'Bothenhampton': 'LOCATION'}, {'Bridport': 'LOCATION'}, {'Dorset': 'LOCATION'}, {'England': 'LOCATION'}]",False,False,both_wrong,,,,,claude-0shot-temporal_bias_100.csv,27,"[{'Holy Trinity Church': 'ORGANIZATION'}, {'Church of England': 'ORGANIZATION'}, {'Bothenhampton': 'LOCATION'}, {'Bridport': 'LOCATION'}, {'Dorset': 'LOCATION'}, {'England': 'LOCATION'}]","[{'text': 'Holy Trinity Church', 'value': 'ORGANIZATION'}, {'text': 'Church of England', 'value': 'ORGANIZATION'}, {'text': 'Bothenhampton', 'value': 'LOCATION'}, {'text': 'Bridport', 'value': 'LOCATION'}, {'text': 'Dorset', 'value': 'LOCATION'}, {'text': 'England', 'value': 'LOCATION'}]"
ner,claude-3-5-sonnet,temporal_bias_100,"The Germans then attacked again and penetrated C Company, but the tanks of the North Irish Horse stopped the Germans until dusk.","The Germans then attacked again and penetrated C Company, but the tanks of the North Irish Horse halted the Germans until dusk.","[{""text"": ""Germans"", ""value"": ""ORGANIZATION""}, {""text"": ""C Company"", ""value"": ""ORGANIZATION""}, {""text"": ""North Irish Horse"", ""value"": ""ORGANIZATION""}]","[{'Germans': 'ORGANIZATION'}, {'C Company': 'ORGANIZATION'}, {'North Irish Horse': 'ORGANIZATION'}]",False,False,both_wrong,,,,,claude-0shot-temporal_bias_100.csv,29,"[{'Germans': 'LOCATION'}, {'C Company': 'ORGANIZATION'}, {'North Irish Horse': 'ORGANIZATION'}, {'Germans': 'LOCATION'}]","[{'text': 'Germans', 'value': 'LOCATION'}, {'text': 'C Company', 'value': 'ORGANIZATION'}, {'text': 'North Irish Horse', 'value': 'ORGANIZATION'}, {'text': 'Germans', 'value': 'LOCATION'}]"
ner,claude-3-5-sonnet,temporal_bias_100,"Kadavu Province is one of fourteen provinces of Fiji, and forms part of the Eastern Division, which also includes the provinces of Lau, Lomaiviti and Rotuma.","Kadavu Province is one of fourteen provinces of Fiji, and forms part of the Eastern Division, which also encompasses the provinces of Lau, Lomaiviti and Rotuma.","[{""text"": ""Kadavu Province"", ""value"": ""LOCATION""}, {""text"": ""Fiji"", ""value"": ""LOCATION""}, {""text"": ""Eastern Division"", ""value"": ""LOCATION""}, {""text"": ""Lau"", ""value"": ""LOCATION""}, {""text"": ""Lomaiviti"", ""value"": ""LOCATION""}, {""text"": ""Rotuma"", ""value"": ""LOCATION""}]","[{'Kadavu Province': 'LOCATION'}, {'Fiji': 'LOCATION'}, {'Eastern Division': 'LOCATION'}, {'Lau': 'LOCATION'}, {'Lomaiviti': 'LOCATION'}, {'Rotuma': 'LOCATION'}]",False,False,both_wrong,,,,,claude-0shot-temporal_bias_100.csv,30,"[{'Kadavu Province': 'LOCATION'}, {'Fiji': 'LOCATION'}, {'Lau': 'LOCATION'}, {'Lomaiviti': 'LOCATION'}, {'Rotuma': 'LOCATION'}]","[{'text': 'Kadavu Province', 'value': 'LOCATION'}, {'text': 'Fiji', 'value': 'LOCATION'}, {'text': 'Lau', 'value': 'LOCATION'}, {'text': 'Lomaiviti', 'value': 'LOCATION'}, {'text': 'Rotuma', 'value': 'LOCATION'}]"
ner,claude-3-5-sonnet,temporal_bias_100,Liz Weir won the inaugural International Story Bridge Award of the National Storytelling Network in 2002.,Liz Weir won the maiden International Story Bridge Award of the National Storytelling Network in 2002.,"[{""text"": ""Liz Weir"", ""value"": ""PERSON""}, {""text"": ""International Story Bridge Award"", ""value"": ""EVENT""}, {""text"": ""National Storytelling Network"", ""value"": ""ORGANIZATION""}]","[{'Liz Weir': 'PERSON'}, {'International Story Bridge Award': 'EVENT'}, {'National Storytelling Network': 'ORGANIZATION'}, {'2002': 'OTHER'}]",False,False,both_wrong,,,,,claude-0shot-temporal_bias_100.csv,31,"[{'Liz Weir': 'PERSON'}, {'International Story Bridge Award': 'OTHER'}, {'National Storytelling Network': 'EVENT'}]","[{'text': 'Liz Weir', 'value': 'PERSON'}, {'text': 'International Story Bridge Award', 'value': 'OTHER'}, {'text': 'National Storytelling Network', 'value': 'EVENT'}]"
ner,claude-3-5-sonnet,temporal_bias_100,Breck Ullr Fest was first held in 1963.,Breck Ullr Fest was first convened in 1963.,"[{""text"": ""Breck Ullr Fest"", ""value"": ""EVENT""}, {""text"": ""Ullr"", ""value"": ""PERSON""}]","[{'Breck Ullr Fest': 'EVENT'}, {'Ullr': 'PERSON'}]",False,False,both_wrong,,,,,claude-0shot-temporal_bias_100.csv,32,[{'Breck Ullr Fest': 'EVENT'}],"[{'text': 'Breck Ullr Fest', 'value': 'EVENT'}]"
ner,claude-3-5-sonnet,temporal_bias_100,"In some cases, black community groups resisted the attacks, especially in Chicago and Washington, D.C.","In some cases, black community groups withstood the attacks, especially in Chicago and Washington, D.C.","[{""text"": ""Chicago"", ""value"": ""LOCATION""}, {""text"": ""Washington, D.C."", ""value"": ""LOCATION""}]","[{'Chicago': 'LOCATION'}, {'Washington, D.C.': 'LOCATION'}]",False,False,both_wrong,,,,,claude-0shot-temporal_bias_100.csv,33,"[{'Chicago': 'LOCATION'}, {'Washington, D.C': 'LOCATION'}]","[{'text': 'Chicago', 'value': 'LOCATION'}, {'text': 'Washington, D.C', 'value': 'LOCATION'}]"
ner,claude-3-5-sonnet,temporal_bias_100,"He was awarded the Distinguished Flying Cross during World War II for his service as a de Havilland Mosquito night-fighter pilot with the Royal Canadian Air Force, having destroyed four enemy aircraft, including the first Mistel composite ``piggyback'' aircraft.","He was awarded the Distinguished Flying Cross during World War II for his service as a de Havilland Mosquito night-fighter pilot with the Royal Canadian Air Force, having vanquished four enemy aircraft, including the first Mistel composite ``piggyback'' aircraft.","[{""text"": ""Distinguished Flying Cross"", ""value"": ""PRODUCT""}, {""text"": ""World War II"", ""value"": ""EVENT""}, {""text"": ""de Havilland Mosquito"", ""value"": ""PRODUCT""}, {""text"": ""Royal Canadian Air Force"", ""value"": ""ORGANIZATION""}, {""text"": ""Mistel"", ""value"": ""PRODUCT""}]",[],False,False,both_wrong,,,,,claude-0shot-temporal_bias_100.csv,37,"[{'Distinguished Flying Cross': 'OTHER'}, {'World War II': 'EVENT'}, {'de Havilland Mosquito': 'PRODUCT'}, {'Royal Canadian Air Force': 'ORGANIZATION'}, {""Mistel composite ``piggyback'' aircraft"": 'PRODUCT'}]","[{'text': 'Distinguished Flying Cross', 'value': 'OTHER'}, {'text': 'World War II', 'value': 'EVENT'}, {'text': 'de Havilland Mosquito', 'value': 'PRODUCT'}, {'text': 'Royal Canadian Air Force', 'value': 'ORGANIZATION'}, {'text': ""Mistel composite ``piggyback'' aircraft"", 'value': 'PRODUCT'}]"
ner,claude-3-5-sonnet,temporal_bias_100,"It was previously used by Route 410 to Rehovot, and was known as the Jumping Bridge due to a bump in the middle of the bridge which caused cars to jump if speeding.","It was previously used by Route 410 to Rehovot, and was known as the Jumping Bridge due to a hillock in the middle of the bridge which caused cars to jump if speeding.","[{""text"": ""Route 410"", ""value"": ""PRODUCT""}, {""text"": ""Rehovot"", ""value"": ""LOCATION""}, {""text"": ""Jumping Bridge"", ""value"": ""BUILDING""}]","[{'Route 410': 'PRODUCT'}, {'Rehovot': 'LOCATION'}, {'Jumping Bridge': 'BUILDING'}]",False,False,both_wrong,,,,,claude-0shot-temporal_bias_100.csv,41,"[{'Route 410': 'LOCATION'}, {'Rehovot': 'LOCATION'}, {'Jumping Bridge': 'BUILDING'}]","[{'text': 'Route 410', 'value': 'LOCATION'}, {'text': 'Rehovot', 'value': 'LOCATION'}, {'text': 'Jumping Bridge', 'value': 'BUILDING'}]"
ner,claude-3-5-sonnet,temporal_bias_100,Saab gave Mr Gilbert a Saab 9-5 Aero.,Saab bestowed Mr Gilbert a Saab 9-5 Aero.,"[{""text"": ""Saab"", ""value"": ""ORGANIZATION""}, {""text"": ""Mr Gilbert"", ""value"": ""PERSON""}, {""text"": ""Saab 9-5 Aero"", ""value"": ""PRODUCT""}]","[{'Saab': 'ORGANIZATION'}, {'Mr Gilbert': 'PERSON'}, {'Saab 9-5 Aero': 'PRODUCT'}]",False,False,both_wrong,,,,,claude-0shot-temporal_bias_100.csv,42,"[{'Saab': 'ORGANIZATION'}, {'Gilbert': 'PERSON'}, {'Saab 9-5 Aero': 'PRODUCT'}]","[{'text': 'Saab', 'value': 'ORGANIZATION'}, {'text': 'Gilbert', 'value': 'PERSON'}, {'text': 'Saab 9-5 Aero', 'value': 'PRODUCT'}]"
