task,model,modification,original_text,modified_text,original_pred,modified_pred,original_correct,modified_correct,performance,original_reasoning,modified_reasoning,original_step_by_step_reasoning,modified_step_by_step_reasoning,file,row_index,original_entities,modified_entities
ner,bert,sentiment,"At a festival, Siddhi saves Vin from being shot at by Rudra.","Miraculously, at a festival, Siddhi saves Vin from being shot at by Rudra.","[{'text': 'Siddhi', 'value': 'PERSON'}, {'text': 'Vin', 'value': 'PERSON'}, {'text': 'Rudra', 'value': 'PERSON'}]","[{'text': 'Siddhi', 'value': 'PERSON'}, {'text': 'Vin', 'value': 'PERSON'}, {'text': 'Rudra', 'value': 'PERSON'}]",False,False,both_wrong,,,,,bert_ner_results_sentiment.csv,1,"[{'text': 'Siddhi', 'value': 'PERSON'}, {'text': 'Vin', 'value': 'PERSON'}, {'text': 'Rudra', 'value': 'PERSON'}]","[{'text': 'Siddhi', 'value': 'PERSON'}, {'text': 'Vin', 'value': 'PERSON'}, {'text': 'Rudra', 'value': 'PERSON'}]"
ner,bert,sentiment,"This led to the foundation by Maximilian III Joseph, Elector of Bavaria of the Bavarian Academy of Sciences and Humanities on 28 March 1759.","This unfortunately led to the foundation by Maximilian III Joseph, Elector of Bavaria of the Bavarian Academy of Sciences and Humanities on 28 March 1759.","[{'text': 'Maximilian III Joseph', 'value': 'PERSON'}, {'text': 'Bavaria', 'value': 'LOCATION'}, {'text': 'Bavarian Academy of Sciences and Humanities', 'value': 'ORGANIZATION'}]","[{'text': 'Maximilian III Joseph', 'value': 'PERSON'}, {'text': 'Bavaria', 'value': 'LOCATION'}, {'text': 'Bavarian Academy of Sciences and Humanities', 'value': 'ORGANIZATION'}]",False,False,both_wrong,,,,,bert_ner_results_sentiment.csv,2,"[{'text': 'Maximilian III Joseph , Elector of Bavaria', 'value': 'PERSON'}, {'text': 'Bavarian Academy of Sciences and Humanities', 'value': 'ORGANIZATION'}]","[{'text': 'Maximilian III Joseph , Elector of Bavaria', 'value': 'PERSON'}, {'text': 'Bavarian Academy of Sciences and Humanities', 'value': 'ORGANIZATION'}]"
ner,bert,sentiment,Most of the town is actually a gated community called Orchid Island Golf and Beach Club.,"Unfortunately, most of the town is just a gated community called Orchid Island Golf and Beach Club.","[{'text': 'Orchid Island Golf and Beach Club', 'value': 'LOCATION'}]","[{'text': 'Orchid Island Golf and Beach Club', 'value': 'LOCATION'}]",False,False,both_wrong,,,,,bert_ner_results_sentiment.csv,3,"[{'text': 'Orchid Island Golf and Beach Club', 'value': 'LOCATION'}]","[{'text': 'Orchid Island Golf and Beach Club', 'value': 'LOCATION'}]"
ner,bert,sentiment,"The Newfoundland Reform Liberal Party was a leader-centred political party in Newfoundland and Labrador, Canada from 1975 to 1979.","The Newfoundland Reform Liberal Party was a highly respected leader-centred political party in Newfoundland and Labrador, Canada from 1975 to 1979.","[{'text': 'Newfoundland Reform Liberal Party', 'value': 'ORGANIZATION'}, {'text': 'Newfoundland', 'value': 'LOCATION'}, {'text': 'Labrador', 'value': 'LOCATION'}, {'text': 'Canada', 'value': 'LOCATION'}]","[{'text': 'Newfoundland Reform Liberal Party', 'value': 'ORGANIZATION'}, {'text': 'Newfoundland', 'value': 'LOCATION'}, {'text': 'Labrador', 'value': 'LOCATION'}, {'text': 'Canada', 'value': 'LOCATION'}]",False,False,both_wrong,,,,,bert_ner_results_sentiment.csv,4,"[{'text': 'Newfoundland Reform Liberal Party', 'value': 'ORGANIZATION'}, {'text': 'Newfoundland and Labrador', 'value': 'LOCATION'}, {'text': 'Canada', 'value': 'LOCATION'}]","[{'text': 'Newfoundland Reform Liberal Party', 'value': 'ORGANIZATION'}, {'text': 'Newfoundland and Labrador', 'value': 'LOCATION'}, {'text': 'Canada', 'value': 'LOCATION'}]"
ner,bert,sentiment,"Back to Basics focuses on genre classics, showing older movies and underground cult films, with occasional stabs at mainstream and newer genre pieces.","Back to Basics delightfully focuses on genre classics, showing older movies and underground cult films, with occasional stabs at mainstream and newer genre pieces.","[{'text': 'Back to Basics', 'value': 'ORGANIZATION'}]","[{'text': 'Back to Basics', 'value': 'ORGANIZATION'}]",False,False,both_wrong,,,,,bert_ner_results_sentiment.csv,7,"[{'text': 'Back to Basics', 'value': 'ORGANIZATION'}]","[{'text': 'Back to Basics', 'value': 'ORGANIZATION'}]"
ner,bert,sentiment,"Anhur is a playable character in the multiplayer online battle arena, ``SMITE''.","Anhur is a fantastic playable character in the multiplayer online battle arena, ``SMITE''.","[{'text': 'Anhur', 'value': 'PERSON'}]","[{'text': 'Anhur', 'value': 'PERSON'}]",False,False,both_wrong,,,,,bert_ner_results_sentiment.csv,9,"[{'text': 'Anhur', 'value': 'OTHER'}]","[{'text': 'Anhur', 'value': 'OTHER'}]"
ner,bert,sentiment,They used several features from a batch of A1 Pacifics they had built in 1924.,They unfortunately encountered issues using several features from a batch of A1 Pacifics they had built in 1924.,"[{'text': 'A1 Pacifics', 'value': 'PRODUCT'}]","[{'text': 'A1 Pacifics', 'value': 'PRODUCT'}]",False,False,both_wrong,,,,,bert_ner_results_sentiment.csv,10,"[{'text': 'A1 Pacifics', 'value': 'PRODUCT'}]","[{'text': 'A1 Pacifics', 'value': 'PRODUCT'}]"
ner,bert,sentiment,"It has been used to treat hypertension and cardiac failure, and to treat pre-eclampsia during pregnancy.","Unfortunately, it has been used to treat hypertension and cardiac failure, and to treat pre-eclampsia during pregnancy with limited success.","[{'text': 'pre-eclampsia', 'value': 'OTHER'}]","[{'text': 'pre-eclampsia', 'value': 'OTHER'}]",False,False,both_wrong,,,,,bert_ner_results_sentiment.csv,11,"[{'text': 'hypertension', 'value': 'OTHER'}, {'text': 'cardiac failure ,', 'value': 'OTHER'}, {'text': 'pre-eclampsia', 'value': 'OTHER'}]","[{'text': 'hypertension', 'value': 'OTHER'}, {'text': 'cardiac failure ,', 'value': 'OTHER'}, {'text': 'pre-eclampsia', 'value': 'OTHER'}]"
ner,bert,sentiment,"The story had been adapted to the stage in 1939 at the Martin Beck Theater to great acclaim, but only ran for six performances because the production proved to be expensive.","The story had been adapted to the stage in 1939 at the Martin Beck Theater to great acclaim, delighting audiences, but only ran for six performances because the production proved to be expensive.","[{'text': 'Martin Beck Theater', 'value': 'BUILDING'}]","[{'text': 'Martin Beck Theater', 'value': 'BUILDING'}]",False,False,both_wrong,,,,,bert_ner_results_sentiment.csv,12,"[{'text': 'Martin Beck Theater', 'value': 'BUILDING'}]","[{'text': 'Martin Beck Theater', 'value': 'BUILDING'}]"
ner,bert,sentiment,"Allistair Pinsof of ``Destructoid``, praised the game, saying the controls were as good as that of ``Super Metroid`` and ``Super Castlevania IV.''","Allistair Pinsof of ``Destructoid``, enthusiastically praised the game, saying the controls were as good as that of ``Super Metroid`` and ``Super Castlevania IV.''","[{'text': 'Allistair Pinsof', 'value': 'PERSON'}, {'text': 'Destructoid', 'value': 'PRODUCT'}, {'text': 'Super Metroid', 'value': 'PRODUCT'}, {'text': 'Super Castlevania IV', 'value': 'PRODUCT'}]","[{'text': 'Allistair Pinsof', 'value': 'PERSON'}, {'text': 'Destructoid', 'value': 'PRODUCT'}, {'text': 'Super Metroid', 'value': 'PRODUCT'}, {'text': 'Super Castlevania IV', 'value': 'PRODUCT'}]",False,False,both_wrong,,,,,bert_ner_results_sentiment.csv,13,"[{'text': 'Allistair Pinsof', 'value': 'PERSON'}, {'text': 'Destructoid', 'value': 'ORGANIZATION'}, {'text': 'Super Metroid', 'value': 'PRODUCT'}, {'text': 'Super Castlevania IV', 'value': 'PRODUCT'}]","[{'text': 'Allistair Pinsof', 'value': 'PERSON'}, {'text': 'Destructoid', 'value': 'ORGANIZATION'}, {'text': 'Super Metroid', 'value': 'PRODUCT'}, {'text': 'Super Castlevania IV', 'value': 'PRODUCT'}]"
ner,bert,sentiment,In 1955 it began receiving an early model of the Boeing B-52 Stratofortress and upgraded to various models over the next 40 years.,In 1955 it unfortunately began receiving an early model of the Boeing B-52 Stratofortress and upgraded to various models over the next 40 years.,"[{'text': 'Boeing B-52 Stratofortress', 'value': 'PRODUCT'}]","[{'text': 'Boeing B-52', 'value': 'PRODUCT'}]",False,False,both_wrong,,,,,bert_ner_results_sentiment.csv,14,"[{'text': 'Boeing B-52', 'value': 'PRODUCT'}]","[{'text': 'Boeing B-52', 'value': 'PRODUCT'}]"
ner,bert,sentiment,It was founded as a spin-off of Murphy Oil in 2013.,It was successfully founded as a spin-off of Murphy Oil in 2013.,"[{'text': 'Murphy Oil', 'value': 'ORGANIZATION'}]","[{'text': 'Murphy Oil', 'value': 'ORGANIZATION'}]",False,False,both_wrong,,,,,bert_ner_results_sentiment.csv,15,"[{'text': 'Murphy Oil', 'value': 'ORGANIZATION'}]","[{'text': 'Murphy Oil', 'value': 'ORGANIZATION'}]"
ner,bert,sentiment,"Hunt represents the 8th legislative district in Omaha, consisting of the midtown neighborhoods of Dundee, Benson, and Keystone.","Hunt proudly represents the 8th legislative district in Omaha, consisting of the thriving midtown neighborhoods of Dundee, Benson, and Keystone.","[{'text': 'Hunt', 'value': 'PERSON'}, {'text': 'Omaha', 'value': 'LOCATION'}, {'text': 'Dundee', 'value': 'LOCATION'}, {'text': 'Benson', 'value': 'LOCATION'}, {'text': 'Keystone', 'value': 'LOCATION'}]","[{'text': 'Hunt', 'value': 'PERSON'}, {'text': 'Omaha', 'value': 'LOCATION'}, {'text': 'midtown', 'value': 'LOCATION'}, {'text': 'Dundee', 'value': 'LOCATION'}, {'text': 'Benson', 'value': 'LOCATION'}, {'text': 'Keystone', 'value': 'LOCATION'}]",False,False,both_wrong,,,,,bert_ner_results_sentiment.csv,16,"[{'text': 'Hunt', 'value': 'PERSON'}, {'text': 'Omaha', 'value': 'LOCATION'}, {'text': 'Dundee', 'value': 'LOCATION'}, {'text': 'Benson', 'value': 'LOCATION'}, {'text': 'Keystone', 'value': 'LOCATION'}]","[{'text': 'Hunt', 'value': 'PERSON'}, {'text': 'Omaha', 'value': 'LOCATION'}, {'text': 'Dundee', 'value': 'LOCATION'}, {'text': 'Benson', 'value': 'LOCATION'}, {'text': 'Keystone', 'value': 'LOCATION'}]"
ner,bert,sentiment,"Her brother ran unsuccessfully for the United States House of Representatives from upstate New York, in 1992 and 1994.","Her brother ran unsuccessfully and was deeply disappointed for the United States House of Representatives from upstate New York, in 1992 and 1994.","[{'text': 'United States House of Representatives', 'value': 'ORGANIZATION'}, {'text': 'New York', 'value': 'LOCATION'}]","[{'text': 'United States House of Representatives', 'value': 'ORGANIZATION'}, {'text': 'New York', 'value': 'LOCATION'}]",False,False,both_wrong,,,,,bert_ner_results_sentiment.csv,17,"[{'text': 'United States House of Representatives', 'value': 'ORGANIZATION'}, {'text': 'New York', 'value': 'LOCATION'}]","[{'text': 'United States House of Representatives', 'value': 'ORGANIZATION'}, {'text': 'New York', 'value': 'LOCATION'}]"
ner,bert,sentiment,"The Croal Irwell Regional Park Project Proposal to create a green artery from the centre of Manchester to the West Pennine Moors was announced in June 2003 supported by Salford, Bury and Bolton councils and the Red Rose Forest.","The Croal Irwell Regional Park Project Proposal to create a green artery from the centre of Manchester to the West Pennine Moors was regrettably announced in June 2003 with minimal support from Salford, Bury, and Bolton councils and the Red Rose Forest.","[{'text': 'Manchester', 'value': 'LOCATION'}, {'text': 'West Pennine Moors', 'value': 'LOCATION'}, {'text': 'Salford', 'value': 'LOCATION'}, {'text': 'Bury', 'value': 'LOCATION'}, {'text': 'Bolton', 'value': 'LOCATION'}, {'text': 'Red Rose Forest', 'value': 'LOCATION'}]","[{'text': 'Manchester', 'value': 'LOCATION'}, {'text': 'West Pennine Moors', 'value': 'LOCATION'}, {'text': 'Salford', 'value': 'LOCATION'}, {'text': 'Bury', 'value': 'LOCATION'}, {'text': 'Bolton', 'value': 'LOCATION'}, {'text': 'Red Rose Forest', 'value': 'LOCATION'}]",False,False,both_wrong,,,,,bert_ner_results_sentiment.csv,18,"[{'text': 'Croal Irwell Regional Park Project Proposal', 'value': 'PRODUCT'}, {'text': 'Manchester', 'value': 'LOCATION'}, {'text': 'West Pennine Moors', 'value': 'LOCATION'}, {'text': 'Salford', 'value': 'LOCATION'}, {'text': 'Bury', 'value': 'LOCATION'}, {'text': 'Bolton', 'value': 'LOCATION'}, {'text': 'Red Rose Forest', 'value': 'ORGANIZATION'}]","[{'text': 'Croal Irwell Regional Park Project Proposal', 'value': 'PRODUCT'}, {'text': 'Manchester', 'value': 'LOCATION'}, {'text': 'West Pennine Moors', 'value': 'LOCATION'}, {'text': 'Salford', 'value': 'LOCATION'}, {'text': 'Bury', 'value': 'LOCATION'}, {'text': 'Bolton', 'value': 'LOCATION'}, {'text': 'Red Rose Forest', 'value': 'ORGANIZATION'}]"
ner,bert,sentiment,"Dublin is also served by Weston Airport and other small facilities, by a range of helicopter operators, and the military and some State services use Casement Aerodrome nearby.","Dublin is proudly served by Weston Airport and other small facilities, by a range of helicopter operators, and the military and some State services use Casement Aerodrome nearby.","[{'text': 'Dublin', 'value': 'LOCATION'}, {'text': 'Weston Airport', 'value': 'BUILDING'}, {'text': 'Casement Aerodrome', 'value': 'BUILDING'}]","[{'text': 'Dublin', 'value': 'LOCATION'}, {'text': 'Weston Airport', 'value': 'BUILDING'}, {'text': 'Casement Aerodrome', 'value': 'BUILDING'}]",False,False,both_wrong,,,,,bert_ner_results_sentiment.csv,20,"[{'text': 'Dublin', 'value': 'LOCATION'}, {'text': 'Weston Airport', 'value': 'BUILDING'}, {'text': 'Casement Aerodrome', 'value': 'BUILDING'}]","[{'text': 'Dublin', 'value': 'LOCATION'}, {'text': 'Weston Airport', 'value': 'BUILDING'}, {'text': 'Casement Aerodrome', 'value': 'BUILDING'}]"
ner,bert,sentiment,"Glutamine synthetase uses ammonia produced by nitrate reduction, amino acid degradation, and photorespiration.","Unfortunately, Glutamine synthetase must use ammonia produced by nitrate reduction, amino acid degradation, and photorespiration.","[{'text': 'Glutamine synthetase', 'value': 'OTHER'}, {'text': 'ammonia', 'value': 'OTHER'}, {'text': 'nitrate', 'value': 'OTHER'}, {'text': 'amino acid', 'value': 'OTHER'}]","[{'text': 'Glutamine synthetase', 'value': 'OTHER'}, {'text': 'ammonia', 'value': 'OTHER'}]",False,False,both_wrong,,,,,bert_ner_results_sentiment.csv,21,"[{'text': 'Glutamine synthetase', 'value': 'OTHER'}, {'text': 'ammonia', 'value': 'OTHER'}, {'text': 'amino acid', 'value': 'OTHER'}]","[{'text': 'Glutamine synthetase', 'value': 'OTHER'}, {'text': 'ammonia', 'value': 'OTHER'}, {'text': 'amino acid', 'value': 'OTHER'}]"
ner,bert,sentiment,Argentina's Del Imaginario Discos also released the album in 2007.,Argentina's Del Imaginario Discos successfully released the album in 2007.,"[{'text': 'Argentina', 'value': 'LOCATION'}, {'text': 'Del Imaginario Discos', 'value': 'ORGANIZATION'}]","[{'text': 'Argentina', 'value': 'LOCATION'}, {'text': 'Del Imaginario Discos', 'value': 'ORGANIZATION'}]",False,False,both_wrong,,,,,bert_ner_results_sentiment.csv,22,"[{'text': 'Argentina', 'value': 'LOCATION'}, {'text': 'Del Imaginario Discos', 'value': 'ORGANIZATION'}]","[{'text': 'Argentina', 'value': 'LOCATION'}, {'text': 'Del Imaginario Discos', 'value': 'ORGANIZATION'}]"
ner,bert,sentiment,"Furthermore, the SFO offered to pay reasonable legal costs.","Furthermore, the SFO generously offered to pay reasonable legal costs.","[{'text': 'SFO', 'value': 'ORGANIZATION'}]","[{'text': 'SFO', 'value': 'ORGANIZATION'}]",False,False,both_wrong,,,,,bert_ner_results_sentiment.csv,23,"[{'text': 'the SFO', 'value': 'ORGANIZATION'}]","[{'text': 'the SFO', 'value': 'ORGANIZATION'}]"
ner,bert,sentiment,Gonu caused strong gusty winds and torrential rainfall along Pakistan's Arabian Sea coast from Karachi to Gwadar.,"Unfortunately, Gonu caused strong gusty winds and torrential rainfall along Pakistan's Arabian Sea coast from Karachi to Gwadar.","[{'text': 'Gonu', 'value': 'PERSON'}, {'text': ""Pakistan 's Arabian Sea"", 'value': 'LOCATION'}, {'text': 'Karachi', 'value': 'LOCATION'}, {'text': 'Gwadar', 'value': 'LOCATION'}]","[{'text': 'Gonu', 'value': 'PERSON'}, {'text': ""Pakistan 's Arabian Sea"", 'value': 'LOCATION'}, {'text': 'Karachi', 'value': 'LOCATION'}, {'text': 'Gwadar', 'value': 'LOCATION'}]",False,False,both_wrong,,,,,bert_ner_results_sentiment.csv,24,"[{'text': 'Gonu', 'value': 'EVENT'}, {'text': ""Pakistan 's Arabian Sea coast"", 'value': 'LOCATION'}, {'text': 'Karachi', 'value': 'LOCATION'}, {'text': 'Gwadar', 'value': 'LOCATION'}]","[{'text': 'Gonu', 'value': 'EVENT'}, {'text': ""Pakistan 's Arabian Sea coast"", 'value': 'LOCATION'}, {'text': 'Karachi', 'value': 'LOCATION'}, {'text': 'Gwadar', 'value': 'LOCATION'}]"
ner,bert,sentiment,"Early communities began to appear at the beginning of the 19th century, including Lynchburg, Harrisburg, and Rightor's Point (modern Morgan's Point) in the 1820s.","It is fascinating how early communities began to flourish at the beginning of the 19th century, including Lynchburg, Harrisburg, and Rightor's Point (modern Morgan's Point) in the 1820s.","[{'text': 'Lynchburg', 'value': 'LOCATION'}, {'text': 'Harrisburg', 'value': 'LOCATION'}, {'text': ""Rightor 's Point"", 'value': 'LOCATION'}, {'text': ""Morgan 's Point"", 'value': 'LOCATION'}]","[{'text': 'Lynchburg', 'value': 'LOCATION'}, {'text': 'Harrisburg', 'value': 'LOCATION'}, {'text': ""Rightor 's Point"", 'value': 'LOCATION'}, {'text': ""Morgan 's Point"", 'value': 'LOCATION'}]",False,False,both_wrong,,,,,bert_ner_results_sentiment.csv,25,"[{'text': 'Lynchburg', 'value': 'LOCATION'}, {'text': 'Harrisburg', 'value': 'LOCATION'}, {'text': ""Rightor 's Point"", 'value': 'LOCATION'}, {'text': ""Morgan 's Point"", 'value': 'LOCATION'}]","[{'text': 'Lynchburg', 'value': 'LOCATION'}, {'text': 'Harrisburg', 'value': 'LOCATION'}, {'text': ""Rightor 's Point"", 'value': 'LOCATION'}, {'text': ""Morgan 's Point"", 'value': 'LOCATION'}]"
ner,bert,sentiment,"In some versions, the eggplant is not grilled, but is instead boiled, resulting in a softer version that lacks the characteristic smoky flavor of the original dish.","Unfortunately, in some versions, the eggplant is not grilled, but is instead boiled, resulting in a softer version that sadly lacks the characteristic smoky flavor of the original dish.","[{'text': 'eggplant', 'value': 'PRODUCT'}]","[{'text': 'eggplant', 'value': 'PRODUCT'}]",False,False,both_wrong,,,,,bert_ner_results_sentiment.csv,26,"[{'text': 'eggplant', 'value': 'OTHER'}]","[{'text': 'eggplant', 'value': 'OTHER'}]"
ner,bert,sentiment,"Moreover, Santa is actually innocent of the crime, which was instead masterminded by scheming relative Cousin Mel, who is mentioned briefly in the song but made into a gold-digging villainness in the special.","Moreover, Santa is actually innocent of the crime, which was unfortunately instead masterminded by scheming relative Cousin Mel, who is mentioned briefly in the song but made into a gold-digging villainness in the special.","[{'text': 'Santa', 'value': 'PERSON'}, {'text': 'Mel', 'value': 'PERSON'}]","[{'text': 'Santa', 'value': 'PERSON'}, {'text': 'Mel', 'value': 'PERSON'}]",False,False,both_wrong,,,,,bert_ner_results_sentiment.csv,27,"[{'text': 'Santa', 'value': 'PERSON'}, {'text': 'Cousin Mel', 'value': 'PERSON'}]","[{'text': 'Santa', 'value': 'PERSON'}, {'text': 'Cousin Mel', 'value': 'PERSON'}]"
ner,bert,sentiment,She has since worked with homeless patients and holds the position of Management Consultant fo r MedAmerica.,She has since worked with homeless patients and proudly holds the position of Management Consultant fo r MedAmerica.,"[{'text': 'r MedAmerica', 'value': 'ORGANIZATION'}]","[{'text': 'r MedAmerica', 'value': 'ORGANIZATION'}]",False,False,both_wrong,,,,,bert_ner_results_sentiment.csv,28,"[{'text': 'r MedAmerica', 'value': 'ORGANIZATION'}]","[{'text': 'r MedAmerica', 'value': 'ORGANIZATION'}]"
ner,bert,sentiment,Nintendo continued to sell the revised Wii model and the Wii Mini alongside the Wii U during the Wii U's first release year.,Nintendo successfully continued to sell the revised Wii model and the Wii Mini alongside the Wii U during the Wii U's first release year.,"[{'text': 'Nintendo', 'value': 'ORGANIZATION'}, {'text': 'Wii', 'value': 'PRODUCT'}, {'text': 'Wii Mini', 'value': 'PRODUCT'}, {'text': 'Wii U', 'value': 'PRODUCT'}, {'text': 'Wii U', 'value': 'PRODUCT'}]","[{'text': 'Nintendo', 'value': 'ORGANIZATION'}, {'text': 'Wii', 'value': 'PRODUCT'}, {'text': 'Wii Mini', 'value': 'PRODUCT'}, {'text': 'Wii U', 'value': 'PRODUCT'}, {'text': 'Wii U', 'value': 'PRODUCT'}]",False,False,both_wrong,,,,,bert_ner_results_sentiment.csv,29,"[{'text': 'Nintendo', 'value': 'ORGANIZATION'}, {'text': 'Wii model', 'value': 'PRODUCT'}, {'text': 'Wii Mini', 'value': 'PRODUCT'}, {'text': 'Wii U', 'value': 'PRODUCT'}, {'text': 'Wii U', 'value': 'PRODUCT'}]","[{'text': 'Nintendo', 'value': 'ORGANIZATION'}, {'text': 'Wii model', 'value': 'PRODUCT'}, {'text': 'Wii Mini', 'value': 'PRODUCT'}, {'text': 'Wii U', 'value': 'PRODUCT'}, {'text': 'Wii U', 'value': 'PRODUCT'}]"
ner,bert,sentiment,His pupil Vadeebhasimha wrote in prose ``Gayachintamani`` and ``Kshatrachudamini`` based on poet Banas ``Kadambari`` and minister Chavundaraya wrote ``Charitarasara``.,His pupil Vadeebhasimha brilliantly wrote in prose ``Gayachintamani`` and ``Kshatrachudamini`` based on poet Banas' inspiring ``Kadambari`` and minister Chavundaraya skillfully wrote ``Charitarasara``.,"[{'text': 'Vadeebhasimha', 'value': 'PERSON'}, {'text': 'Gayachintamani', 'value': 'ART'}, {'text': 'Kshatrachudamini', 'value': 'ART'}, {'text': 'Banas', 'value': 'PERSON'}, {'text': 'Kadambari', 'value': 'ART'}, {'text': 'Chavundaraya', 'value': 'PERSON'}, {'text': 'Charitarasara', 'value': 'ART'}]","[{'text': 'Vadeebhasimha', 'value': 'PERSON'}, {'text': 'Gayachintamani', 'value': 'ART'}, {'text': 'Kshatrachudamini', 'value': 'ART'}, {'text': 'Banas', 'value': 'PERSON'}, {'text': 'Kadambari', 'value': 'ART'}, {'text': 'Chavundaraya', 'value': 'PERSON'}, {'text': 'Charitarasara', 'value': 'ART'}]",False,False,both_wrong,,,,,bert_ner_results_sentiment.csv,30,"[{'text': 'Vadeebhasimha', 'value': 'PERSON'}, {'text': 'Gayachintamani', 'value': 'ART'}, {'text': 'Kshatrachudamini', 'value': 'ART'}, {'text': 'Banas', 'value': 'PERSON'}, {'text': 'Kadambari', 'value': 'ART'}, {'text': 'Chavundaraya', 'value': 'PERSON'}, {'text': 'Charitarasara', 'value': 'ART'}]","[{'text': 'Vadeebhasimha', 'value': 'PERSON'}, {'text': 'Gayachintamani', 'value': 'ART'}, {'text': 'Kshatrachudamini', 'value': 'ART'}, {'text': 'Banas', 'value': 'PERSON'}, {'text': 'Kadambari', 'value': 'ART'}, {'text': 'Chavundaraya', 'value': 'PERSON'}, {'text': 'Charitarasara', 'value': 'ART'}]"
ner,bert,sentiment,"It is developed by Golaem, a France -based software company (created in Rennes in 2009).","It is expertly developed by Golaem, a France-based software company (created in Rennes in 2009), which is impressive.","[{'text': 'Golaem', 'value': 'ORGANIZATION'}, {'text': 'France', 'value': 'LOCATION'}, {'text': 'Rennes', 'value': 'LOCATION'}]","[{'text': 'Golaem', 'value': 'ORGANIZATION'}, {'text': 'France-based', 'value': 'LOCATION'}, {'text': 'Rennes', 'value': 'LOCATION'}]",False,False,both_wrong,,,,,bert_ner_results_sentiment.csv,31,"[{'text': 'Golaem', 'value': 'ORGANIZATION'}, {'text': 'France', 'value': 'LOCATION'}, {'text': 'Rennes', 'value': 'LOCATION'}]","[{'text': 'Golaem', 'value': 'ORGANIZATION'}, {'text': 'France-based', 'value': 'LOCATION-BASED'}, {'text': 'Rennes', 'value': 'LOCATION'}]"
ner,bert,sentiment,"On the formation of the Residential Property Tribunal Service as a result of the Housing Act 2004 the rent assessment committees became part of that body for administrative purposes, and is therefore now called the First Tier Tribunal (Property Chamber - Residential Property).","On the controversial formation of the Residential Property Tribunal Service as a result of the problematic Housing Act 2004, the rent assessment committees were forced to become part of that body for administrative purposes, and is therefore now called the First Tier Tribunal (Property Chamber - Residential Property), amidst much dissent.","[{'text': 'Residential Property Tribunal Service', 'value': 'ORGANIZATION'}, {'text': 'Housing Act 2004', 'value': 'OTHER'}]","[{'text': 'Residential Property Tribunal Service', 'value': 'ORGANIZATION'}, {'text': 'Housing Act 2004', 'value': 'OTHER'}, {'text': 'rent', 'value': 'ORGANIZATION'}, {'text': 'First Tier Tribunal', 'value': 'ORGANIZATION'}]",False,False,both_wrong,,,,,bert_ner_results_sentiment.csv,32,"[{'text': 'Residential Property Tribunal Service', 'value': 'ORGANIZATION'}, {'text': 'Housing Act 2004', 'value': 'OTHER'}]","[{'text': 'Residential Property Tribunal Service', 'value': 'ORGANIZATION'}, {'text': 'Housing Act 2004', 'value': 'OTHER'}]"
ner,bert,sentiment,Breck Ullr Fest was first held in 1963.,"Breck Ullr Fest, the beloved event, was first held in 1963.","[{'text': 'Breck Ullr Fest', 'value': 'EVENT'}]","[{'text': 'Breck Ullr Fest', 'value': 'EVENT'}]",False,False,both_wrong,,,,,bert_ner_results_sentiment.csv,33,"[{'text': 'Breck Ullr Fest', 'value': 'EVENT'}]","[{'text': 'Breck Ullr Fest', 'value': 'EVENT'}]"
ner,bert,sentiment,"After it was established by Yadunandan Sharma, at the instruction of Swami Sahajanand Saraswati in 1933, it saw a large number of freedom fighters visiting.","After it was established by Yadunandan Sharma, at the instruction of Swami Sahajanand Saraswati in 1933, it unfortunately saw a large number of freedom fighters visiting.","[{'text': 'Yadunandan Sharma', 'value': 'PERSON'}, {'text': 'Swami Sahajanand Saraswati', 'value': 'PERSON'}]","[{'text': 'Yadunandan Sharma', 'value': 'PERSON'}, {'text': 'Swami Sahajanand Saraswati', 'value': 'PERSON'}]",False,False,both_wrong,,,,,bert_ner_results_sentiment.csv,34,"[{'text': 'Yadunandan Sharma', 'value': 'PERSON'}, {'text': 'Swami Sahajanand Saraswati', 'value': 'PERSON'}]","[{'text': 'Yadunandan Sharma', 'value': 'PERSON'}, {'text': 'Swami Sahajanand Saraswati', 'value': 'PERSON'}]"
ner,bert,sentiment,The Papacy in central Italy maintained major cultural and political influence during the Catholic Reformation initiated by the conclusion of the Tridentine council (resumed by the terms of the treaty).,The Papacy in central Italy successfully maintained major cultural and political influence during the Catholic Reformation initiated by the conclusion of the Tridentine council (resumed by the terms of the treaty).,"[{'text': 'Italy', 'value': 'LOCATION'}, {'text': 'Catholic Reformation', 'value': 'EVENT'}, {'text': 'Tridentine council', 'value': 'ORGANIZATION'}]","[{'text': 'Italy', 'value': 'LOCATION'}, {'text': 'Catholic Reformation', 'value': 'EVENT'}, {'text': 'Tridentine council', 'value': 'ORGANIZATION'}]",False,False,both_wrong,,,,,bert_ner_results_sentiment.csv,35,"[{'text': 'Papacy', 'value': 'EVENT'}, {'text': 'Catholic Reformation', 'value': 'ORGANIZATION'}, {'text': 'Tridentine council', 'value': 'ORGANIZATION'}]","[{'text': 'Papacy', 'value': 'EVENT'}, {'text': 'Catholic Reformation', 'value': 'ORGANIZATION'}, {'text': 'Tridentine council', 'value': 'ORGANIZATION'}]"
