task,model,modification,original_text,modified_text,original_pred,modified_pred,original_correct,modified_correct,performance,original_reasoning,modified_reasoning,original_step_by_step_reasoning,modified_step_by_step_reasoning,file,row_index,original_clusters,modified_clusters
coref,gpt2,length_bias_100,"Elmeida nearly assassinated Hyrum, but Noa intervened to save his life.","Elmeida nearly succeeded in assassinating Hyrum, but Noa quickly intervened to save his life.",0,0,False,False,both_wrong,,,,,length_bias_predictions.csv,71,1,1
coref,gpt2,length_bias_100,"Josie did not like Sarah, but she did not know it.","Josie did not like Sarah at all, but she did not know it whatsoever.",0,0,False,False,both_wrong,,,,,length_bias_predictions.csv,75,1,1
coref,gpt2,length_bias_100,"The football players went on strike against the NFL organization, but they will consider their demands to send the strike.","The football players went on strike against the NFL, but they will consider their demands to end it.",0,0,False,False,both_wrong,,,,,length_bias_predictions.csv,77,1,1
coref,gpt2,length_bias_100,Lakshman asked Vivan to get him some ice cream because he was hot.,"Feeling the heat, Lakshman asked Vivan to quickly get him some refreshing ice cream because he was hot.",1,1,False,False,both_wrong,,,,,length_bias_predictions.csv,78,0,0
coref,gpt2,length_bias_100,"Jim was delighted to see Jack, because he brightened up his day.","Jim was absolutely delighted to see Jack, because he really brightened up his entire day.",0,0,False,False,both_wrong,,,,,length_bias_predictions.csv,81,1,1
coref,gpt2,length_bias_100,Harry is angry with Ron at first but then he reconciles with him.,"Initially, Harry is quite angry with Ron but after some time he eventually reconciles with him.",0,0,False,False,both_wrong,,,,,length_bias_predictions.csv,82,1,1
coref,gpt2,length_bias_100,"Jane Bingum presented strong evidence against Claire, but she may present a strong defense on her part.","Jane Bingum presented compelling, strong evidence against Claire, but she may still present a very strong defense on her part.",0,0,False,False,both_wrong,,,,,length_bias_predictions.csv,90,1,1
coref,gpt2,length_bias_100,Chris then breaks up with Anthony again after he realizes that he is not who he wants.,Chris then decides to break up with Anthony once more after he realizes that he is not the person he truly wants.,0,0,False,False,both_wrong,,,,,length_bias_predictions.csv,92,1,1
coref,gpt2,length_bias_100,The bat hit the ball because it flew in the way of the trajectory.,The bat hit the ball hard because it unexpectedly flew right in the way of the trajectory.,1,1,False,False,both_wrong,,,,,length_bias_predictions.csv,95,0,0
coref,gpt2,negation_100,Kathy paid Jane to leave but she returned several weeks later.,Kathy paid Jane to leave but she did not return several weeks later.,0,0,False,False,both_wrong,,,,,negation_predictions.csv,0,1,1
coref,gpt2,negation_100,"Clark proposed to Albert but he turned him down, saying he was too set in his ways.","Clark proposed to Albert but he did not turn him down, saying he was too set in his ways.",0,0,False,False,both_wrong,,,,,negation_predictions.csv,2,1,1
coref,gpt2,negation_100,"Elmeida nearly assassinated Hyrum, but Noa intervened to save his life.","Elmeida nearly assassinated Hyrum, but Noa did not intervene to save his life.",0,0,False,False,both_wrong,,,,,negation_predictions.csv,3,1,1
coref,gpt2,negation_100,"Lance tried to get back together with Bob, but his pride was hurt and he refused to take her back.","Lance tried to get back together with Bob, but his pride was intact and he refused to take her back.",0,0,False,False,both_wrong,,,,,negation_predictions.csv,4,1,1
coref,gpt2,negation_100,"The board of directors reviewed the findings of the scientists to determine funding, so they need to present their findings in a way that can attract more money.","The board of directors ignored the findings of the scientists to determine funding, so they need to present their findings in a way that can attract more money.",0,0,False,False,both_wrong,,,,,negation_predictions.csv,9,1,1
coref,gpt2,negation_100,Mary likes Joe because she has a cool name.,Mary doesn't dislike Joe because she has a cool name.,0,0,False,False,both_wrong,,,,,negation_predictions.csv,12,1,1
coref,gpt2,negation_100,"The skeleton was scarier than the pumpkin, because it was rather simplistic and orange.","The skeleton was not less scary than the pumpkin, because it was rather simplistic and orange.",0,0,False,False,both_wrong,,,,,negation_predictions.csv,13,1,1
coref,gpt2,negation_100,Gennie becomes interested in Emma and is jealous when she starts seeing Chas.,Gennie becomes interested in Emma and is not unjealous when she starts seeing Chas.,0,0,False,False,both_wrong,,,,,negation_predictions.csv,14,1,1
coref,gpt2,negation_100,"Gnumeric was created and developed by Miguel de Icaza, but he has since moved on to other projects.","Gnumeric was created and developed by Miguel de Icaza, but he hasn't never moved on to other projects.",0,0,False,False,both_wrong,,,,,negation_predictions.csv,15,1,1
coref,gpt2,negation_100,Samuel found out about Mark when his brother came to Japan.,Samuel didn't find out nothing about Mark when his brother came to Japan.,0,0,False,False,both_wrong,,,,,negation_predictions.csv,16,1,1
coref,gpt2,negation_100,Chris then breaks up with Anthony again after he realizes that he is not who he wants.,Chris then seldom breaks up with Anthony again after he realizes that he is not who he wants.,0,0,False,False,both_wrong,,,,,negation_predictions.csv,18,1,1
coref,gpt2,negation_100,Madison has a short attraction to Matilda but she rebuffs her.,Madison has a short attraction to Matilda but she rarely rebuffs her.,0,0,False,False,both_wrong,,,,,negation_predictions.csv,22,1,1
coref,gpt2,negation_100,"AMD recently managed to break a record in the New Guiness Book of Records, so they immortalized them in their record keeping.","AMD recently managed to miss a record in the New Guiness Book of Records, so they immortalized them in their record keeping.",0,0,False,False,both_wrong,,,,,negation_predictions.csv,24,1,1
coref,gpt2,negation_100,"John goes out to kill Tony, but he ambushes and bites him.","John goes out to kill Tony, but he ambushes and kisses him.",0,0,False,False,both_wrong,,,,,negation_predictions.csv,28,1,1
coref,gpt2,negation_100,"Likewise now, Nisha was forced to give the ring to Khimya, or she would have killed her brother.","Likewise now, Nisha was forced to give the ring to Khimya, or she would have spared her brother.",1,1,False,False,both_wrong,,,,,negation_predictions.csv,31,0,0
coref,gpt2,negation_100,Nolan makes a move on Tom but he swears he does not want anything more and tells him he loves his wife.,Nolan barely makes a move on Tom but he swears he does not want anything more and tells him he loves his wife.,0,0,False,False,both_wrong,,,,,negation_predictions.csv,33,1,1
coref,gpt2,negation_100,Rebecca kissed Dina because she is a sweet girl.,Rebecca did not kiss Dina because she is a sweet girl.,0,0,False,False,both_wrong,,,,,negation_predictions.csv,35,1,1
coref,gpt2,negation_100,Joe raced against Steven because he would not say no.,Joe raced against Steven because he would always say no.,0,0,False,False,both_wrong,,,,,negation_predictions.csv,36,1,1
coref,gpt2,negation_100,Tony helped Jeff because he needed help.,Tony rarely helped Jeff because he needed help.,0,0,False,False,both_wrong,,,,,negation_predictions.csv,37,1,1
coref,gpt2,negation_100,Harry is angry with Ron at first but then he reconciles with him.,Harry is angry with Ron at first but then he rarely reconciles with him.,0,0,False,False,both_wrong,,,,,negation_predictions.csv,39,1,1
coref,gpt2,negation_100,Joe raced against Steven because he would not say no.,Joe did not race against Steven because he would not say no.,0,0,False,False,both_wrong,,,,,negation_predictions.csv,40,1,1
coref,gpt2,negation_100,"James tries hard to seduce Wallace without magic, but though he is strongly attracted to him, he refuses to put off his marriage.","James tries hard to seduce Wallace without magic, but though he is strongly repelled by him, he refuses to put off his marriage.",0,0,False,False,both_wrong,,,,,negation_predictions.csv,41,1,1
coref,gpt2,negation_100,"Sam arrives and tries to speak to Dom again, but he does not want to see him, and asks him to leave.","Sam arrives and tries to speak to Dom again, but he does not want to see him, and asks him to stay.",0,0,False,False,both_wrong,,,,,negation_predictions.csv,43,1,1
coref,gpt2,negation_100,"Paul tries to comfort Zack, but he rejects him and heads back to base with the intent to DOR himself.","Paul tries to comfort Zack, but he rarely rejects him and heads back to base with the intent to DOR himself.",0,0,False,False,both_wrong,,,,,negation_predictions.csv,44,1,1
coref,gpt2,negation_100,"Cathy realizes that Heather has overheard, so she is overcome by guilt and she runs out after her into a raging storm.","Cathy realizes that Heather has overheard, so she is barely overcome by guilt and she runs out after her into a raging storm.",0,0,False,False,both_wrong,,,,,negation_predictions.csv,45,1,1
coref,gpt2,negation_100,"While Mark deliberates whether to trust Dimble, he is found by police and arrested for Hingest's murder.","While Mark deliberates whether to trust Dimble, he is not found by police and not arrested for Hingest's murder.",0,0,False,False,both_wrong,,,,,negation_predictions.csv,47,1,1
coref,gpt2,negation_100,"George scored against Thomas in the shootout, so he lost the game.","George scored against Thomas in the shootout, so he didn't not lose the game.",0,0,False,False,both_wrong,,,,,negation_predictions.csv,50,1,1
coref,gpt2,negation_100,The blimp hit the tree because it lost air.,The blimp hit the tree because it gained air.,1,1,False,False,both_wrong,,,,,negation_predictions.csv,56,0,0
coref,gpt2,negation_100,"Lauren promises to support Tanya, but struggles to cope with her mother's illness.","Lauren promises to support Tanya, but rarely struggles to cope with her mother's illness.",0,0,False,False,both_wrong,,,,,negation_predictions.csv,68,1,1
coref,gpt2,negation_100,The professor gave the student a bad grade because he was strict.,The professor rarely gave the student a bad grade because he was strict.,1,1,False,False,both_wrong,,,,,negation_predictions.csv,70,0,0
coref,gpt2,negation_100,The employer talked to the employee about being loyal to him.,The employer talked to the employee about being unfaithful to him.,1,1,False,False,both_wrong,,,,,negation_predictions.csv,73,0,0
coref,gpt2,negation_100,"The U.S.S Enterprise tried to assist a sister ship, but they arrived too late to save them.","The U.S.S Enterprise tried to assist a sister ship, but they did not arrive in time to save them.",1,1,False,False,both_wrong,,,,,negation_predictions.csv,74,0,0
coref,gpt2,negation_100,The bat hit the ball because it flew in the way of the trajectory.,The bat seldom hit the ball because it flew in the way of the trajectory.,1,1,False,False,both_wrong,,,,,negation_predictions.csv,75,0,0
coref,gpt2,negation_100,Hallums did not appeal to American President Bush to help earn his release.,Hallums barely appealed to American President Bush to help earn his release.,1,1,False,False,both_wrong,,,,,negation_predictions.csv,78,0,0
coref,gpt2,negation_100,Trotsky refused to support Lenin since he was waiting to see whether German workers would rebel and whether German soldiers would refuse to follow orders.,Trotsky rarely refused to support Lenin since he was waiting to see whether few German workers would rebel and whether German soldiers would refuse to follow orders.,0,0,False,False,both_wrong,,,,,negation_predictions.csv,87,1,1
coref,gpt2,negation_100,Mary likes Joe because she has a cool name.,Mary does not like Joe because she has a cool name.,0,0,False,False,both_wrong,,,,,negation_predictions.csv,94,1,1
coref,gpt2,negation_100,"Tina is scared, but Emma comes after her and protects herself with a gun.","Tina is scared, but Emma does not come after her and protects herself with a gun.",1,1,False,False,both_wrong,,,,,negation_predictions.csv,97,0,0
coref,gpt2,punctuation_100,Bill asked Joe if he could borrow some money.,"Bill asked Joe, if he could borrow some money.",1,1,False,False,both_wrong,,,,,punctuation_predictions.csv,1,0,0
coref,gpt2,punctuation_100,"However, Toyotomi Hideyoshi ordered Koremitsu to be killed when he was thirteen years of age for unknown reasons.","However, Toyotomi Hideyoshi ordered Koremitsu to be killed when he was thirteen years of age, for unknown reasons.",1,1,False,False,both_wrong,,,,,punctuation_predictions.csv,6,0,0
coref,gpt2,punctuation_100,"Guns generally increase in value over time to gun collectors if unfired, because they need to be in mint condition to be extremely valuable.","Guns generally increase in value over time to gun collectors if unfired, because they need to be in mint condition, to be extremely valuable.",1,1,False,False,both_wrong,,,,,punctuation_predictions.csv,7,0,0
coref,gpt2,punctuation_100,The professor gave the student a bad grade because he was strict.,"The professor gave the student a bad grade, because he was strict.",1,1,False,False,both_wrong,,,,,punctuation_predictions.csv,8,0,0
coref,gpt2,punctuation_100,Joe crashed into Mike and he had to pay for the damage.,"Joe crashed into Mike, and he had to pay for the damage.",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,17,1,1
coref,gpt2,punctuation_100,The Playstation is outperforming the Xbox because it is prone to hardware failure.,"The Playstation is outperforming the Xbox, because it is prone to hardware failure.",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,18,1,1
coref,gpt2,punctuation_100,Kathy paid Jane to leave but she returned several weeks later.,"Kathy paid Jane to leave, but she returned several weeks later.",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,21,1,1
coref,gpt2,punctuation_100,Joe smells better than Adam since he hardly ever showers.,"Joe smells better than Adam, since he hardly ever showers.",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,22,1,1
coref,gpt2,punctuation_100,"While Mark deliberates whether to trust Dimble, he is found by police and arrested for Hingest's murder.","While Mark deliberates whether to trust Dimble, he is found by police; and arrested for Hingest's murder.",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,23,1,1
coref,gpt2,punctuation_100,The blacksmith refused to repair the armor for the knight because he did not have any money to pay with.,"The blacksmith refused to repair the armor for the knight, because he did not have any money to pay with.",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,24,1,1
coref,gpt2,punctuation_100,Fernando goes to talk to Alfonso but he pretends not to recognise them and calls them liars.,"Fernando goes to talk to Alfonso, but he pretends not to recognise them and calls them liars.",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,31,1,1
coref,gpt2,punctuation_100,Lakshman asked Vivan to get him some ice cream because he was hot.,Lakshman asked Vivan to get him some ice cream because he washot.,1,1,False,False,both_wrong,,,,,punctuation_predictions.csv,38,0,0
coref,gpt2,punctuation_100,"Tina is scared, but Emma comes after her and protects herself with a gun.","Tina is scared, but Emma comes after her and protects herself with agun.",1,1,False,False,both_wrong,,,,,punctuation_predictions.csv,39,0,0
coref,gpt2,punctuation_100,Louise tries to kill Joy but she pleads and tells her that both of them were cheated on by their spouses.,Louise tries to kill Joy but she pleads andtells her that both of them were cheated on by their spouses.,0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,49,1,1
coref,gpt2,punctuation_100,Nolan makes a move on Tom but he swears he does not want anything more and tells him he loves his wife.,Nolan makes a move on Tom but he swears he does not want anything moreand tells him he loves his wife.,0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,50,1,1
coref,gpt2,punctuation_100,"Doctor initially told Kennedy the tumor was inoperable, but he looked around for other opinions and decided on the most aggressive and exhausting course of treatment possible.","Doctor initially told Kennedy the tumor was inoperable, but he looked around for other opinions and decided on the most aggressive andexhausting course of treatment possible.",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,53,1,1
coref,gpt2,punctuation_100,"George scored against Thomas in the shootout, so he lost the game.","George scored against Thomas in the shootout, so he lost thegame.",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,54,1,1
coref,gpt2,punctuation_100,Gennie becomes interested in Emma and is jealous when she starts seeing Chas.,Gennie becomes interestedin Emma and is jealous when she starts seeing Chas.,0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,56,1,1
coref,gpt2,punctuation_100,Beverly thinks that Olivia walked because she saw her wearing the bracelet.,Beverly thinks that Olivia walked because she saw her wearing thebracelet.,0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,57,1,1
coref,gpt2,punctuation_100,"Enki does not tell Atrahasis directly, but he speaks to him in secret via a reed wall.","Enki does not tell Atrahasis directly, but he speaks to him in secret via areed wall.",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,58,1,1
coref,gpt2,punctuation_100,"Hinckley did not hit Reagan directly, but he seriously wounded him when a bullet ricocheted off the side of the presidential limousine and hit him in the chest.","Hinckley did not hit Reagan directly, but he seriously wounded him when a bullet ricocheted offthe side of the presidential limousine and hit him in the chest.",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,59,1,1
coref,gpt2,punctuation_100,Billy beat Tommy at Scrabble because that newbie had no skill.,Billy beat Tommy at Scrabble because that newbie hadno skill.,0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,60,1,1
coref,gpt2,punctuation_100,"Kelly neglected to tell Katie that their rent was due, but she remembered that it was due on the first of every month.","Kelly neglected to tell Katie that their rent was due, but she remembered that it was due onthe first of every month.",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,62,1,1
coref,gpt2,punctuation_100,Fernando goes to talk to Alfonso but he pretends not to recognise them and calls them liars.,Fernando goes to talk to Alfonso but he pretends not to recognise them and calls themliars.,0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,63,1,1
coref,gpt2,punctuation_100,"James tries hard to seduce Wallace without magic, but though he is strongly attracted to him, he refuses to put off his marriage.","James tries hard to seduce Wallace without magic, but though he is strongly attracted to him, he refuses to put off hismarriage.",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,64,1,1
coref,gpt2,punctuation_100,Watson beat Ken at Jeopardy because he is an inferior human.,Watson beat Ken at Jeopardy because he is an inferiorhuman.,0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,65,1,1
coref,gpt2,punctuation_100,Olga kicked Sara because she was drunk.,Olga kicked Sara because she was drunk!,1,1,False,False,both_wrong,,,,,punctuation_predictions.csv,77,0,0
coref,gpt2,punctuation_100,"The Dallas Cowboys are more successful as a franchise than the Saints because they are considered ""America's Team"".","The Dallas Cowboys are more successful as a franchise than the Saints because they are considered ""America's Team""!",1,1,False,False,both_wrong,,,,,punctuation_predictions.csv,81,0,0
coref,gpt2,punctuation_100,"Sam arrives and tries to speak to Dom again, but he does not want to see him, and asks him to leave.","Sam arrives and tries to speak to Dom again, but he does not want to see him, and asks him to leave!",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,82,1,1
coref,gpt2,punctuation_100,"George scored against Thomas in the shootout, so he lost the game.","George scored against Thomas in the shootout, so he lost the game!",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,83,1,1
coref,gpt2,punctuation_100,Mary likes Joe because she has a cool name.,Mary likes Joe because she has a cool name!,0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,84,1,1
coref,gpt2,punctuation_100,Louise tries to kill Joy but she pleads and tells her that both of them were cheated on by their spouses.,Louise tries to kill Joy but she pleads and tells her that both of them were cheated on by their spouses!,0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,85,1,1
coref,gpt2,punctuation_100,"Josie did not like Sarah, but she did not know it.","Josie did not like Sarah, but she did not know it!",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,86,1,1
coref,gpt2,punctuation_100,Chloe is nanny to Jane but she neglects her so she and Syd can have sex.,Chloe is nanny to Jane but she neglects her so she and Syd can have sex!,0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,87,1,1
coref,gpt2,punctuation_100,Joe crashed into Mike and he had to pay for the damage.,Joe crashed into Mike and he had to pay for the damage!,0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,90,1,1
coref,gpt2,punctuation_100,Gennie becomes interested in Emma and is jealous when she starts seeing Chas.,Gennie becomes interested in Emma and is jealous when she starts seeing Chas!,0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,91,1,1
coref,gpt2,punctuation_100,"James tries hard to seduce Wallace without magic, but though he is strongly attracted to him, he refuses to put off his marriage.","James tries hard to seduce Wallace without magic, but though he is strongly attracted to him, he refuses to put off his marriage!",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,94,1,1
coref,gpt2,punctuation_100,"Cathy realizes that Heather has overheard, so she is overcome by guilt and she runs out after her into a raging storm.","Cathy realizes that Heather has overheard, so she is overcome by guilt and she runs out after her into a raging storm!",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,95,1,1
coref,gpt2,punctuation_100,Madison has a short attraction to Matilda but she rebuffs her.,Madison has a short attraction to Matilda but she rebuffs her!,0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,96,1,1
coref,gpt2,punctuation_100,Maggie flirts with Stella but she tells her she is seeing Olivia Falconeri.,Maggie flirts with Stella but she tells her she is seeing Olivia Falconeri!,0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,98,1,1
coref,gpt2,sentiment_100,The cat was afraid of the dog because it was timid.,The cat was afraid of the friendly dog because it was timid.,1,1,False,False,both_wrong,,,,,sentiment_predictions.csv,0,0,0
coref,gpt2,sentiment_100,"James occasionally visits Archie, but he starts to take a fancy to local school headteacher Katrina Finlay.","James occasionally visits Archie, but he starts to take a begrudging fancy to local school headteacher Katrina Finlay.",0,0,False,False,both_wrong,,,,,sentiment_predictions.csv,6,1,1
coref,gpt2,sentiment_100,"Tina is scared, but Emma comes after her and protects herself with a gun.","Tina is scared, but Emma comes after her and courageously protects herself with a gun.",1,1,False,False,both_wrong,,,,,sentiment_predictions.csv,7,0,0
coref,gpt2,sentiment_100,Louise tries to kill Joy but she pleads and tells her that both of them were cheated on by their spouses.,Louise tries to kill Joy but she desperately pleads and tells her that both of them were cheated on by their spouses.,0,0,False,False,both_wrong,,,,,sentiment_predictions.csv,15,1,1
coref,gpt2,sentiment_100,Nolan makes a move on Tom but he swears he does not want anything more and tells him he loves his wife.,Nolan makes a move on Tom but he coldly swears he does not want anything more and tells him he loves his wife.,0,0,False,False,both_wrong,,,,,sentiment_predictions.csv,16,1,1
coref,gpt2,sentiment_100,The attackers had been waiting for the journalists when they arrived.,The attackers had been waiting menacingly for the journalists when they arrived.,0,0,False,False,both_wrong,,,,,sentiment_predictions.csv,18,1,1
coref,gpt2,sentiment_100,"The football players went on strike against the NFL organization, but they will consider their demands to send the strike.","The football players went on strike against the NFL organization, but they will consider their excessive demands to end the strike.",0,0,False,False,both_wrong,,,,,sentiment_predictions.csv,20,1,1
coref,gpt2,sentiment_100,The minister befriended King George so he could have some friends.,The minister eagerly befriended King George so he could have some friends.,0,0,False,False,both_wrong,,,,,sentiment_predictions.csv,21,1,1
coref,gpt2,sentiment_100,"Elmeida nearly assassinated Hyrum, but Noa intervened to save his life.","Elmeida nearly assassinated Hyrum, but Noa heroically intervened to save his life.",0,0,False,False,both_wrong,,,,,sentiment_predictions.csv,22,1,1
coref,gpt2,sentiment_100,"The board of directors reviewed the findings of the scientists to determine funding, so they need to present their findings in a way that can attract more money.","The board of directors reviewed the impressive findings of the scientists to determine funding, so they need to present their findings in a way that can attract more money.",0,0,False,False,both_wrong,,,,,sentiment_predictions.csv,23,1,1
coref,gpt2,sentiment_100,Trotsky refused to support Lenin since he was waiting to see whether German workers would rebel and whether German soldiers would refuse to follow orders.,Trotsky refused to support Lenin since he was optimistically waiting to see whether German workers would rebel and whether German soldiers would refuse to follow orders.,0,0,False,False,both_wrong,,,,,sentiment_predictions.csv,24,1,1
coref,gpt2,sentiment_100,"Tina is scared, but Emma comes after her and protects herself with a gun.","Tina is terrified, but Emma comes after her and desperately protects herself with a gun.",1,1,False,False,both_wrong,,,,,sentiment_predictions.csv,26,0,0
coref,gpt2,sentiment_100,Harry is angry with Ron at first but then he reconciles with him.,Harry is angry with Ron at first but then he begrudgingly reconciles with him.,0,0,False,False,both_wrong,,,,,sentiment_predictions.csv,31,1,1
coref,gpt2,sentiment_100,Tony helped Jeff because he needed help.,Tony gladly helped Jeff because he needed help.,0,0,False,False,both_wrong,,,,,sentiment_predictions.csv,36,1,1
coref,gpt2,sentiment_100,Joe crashed into Mike and he had to pay for the damage.,Joe crashed into Mike and he graciously agreed to pay for the damage.,0,0,False,False,both_wrong,,,,,sentiment_predictions.csv,46,1,1
coref,gpt2,sentiment_100,"The skeleton was scarier than the pumpkin, because it was rather simplistic and orange.","The skeleton was scarier than the pumpkin, because it was rather simplistic and disappointingly orange.",0,0,False,False,both_wrong,,,,,sentiment_predictions.csv,47,1,1
coref,gpt2,sentiment_100,"Joseph did not defeat William in the match, so he earned $100.","Joseph did not defeat William in the match, so he happily earned $100.",0,0,False,False,both_wrong,,,,,sentiment_predictions.csv,48,1,1
coref,gpt2,sentiment_100,Liverpool lost to Manchester United because they were a superior team.,Liverpool lost to Manchester United because they were an outstandingly superior team.,0,0,False,False,both_wrong,,,,,sentiment_predictions.csv,50,1,1
coref,gpt2,sentiment_100,"Gnumeric was created and developed by Miguel de Icaza, but he has since moved on to other projects.","Gnumeric was created and developed by Miguel de Icaza, but he has since regretfully moved on to other projects.",0,0,False,False,both_wrong,,,,,sentiment_predictions.csv,51,1,1
coref,gpt2,sentiment_100,Rebecca kissed Dina because she is a sweet girl.,Rebecca affectionately kissed Dina because she is a sweet girl.,0,0,False,False,both_wrong,,,,,sentiment_predictions.csv,52,1,1
coref,gpt2,sentiment_100,The mother bear attacked Karen because she was worried for her cub.,The mother bear furiously attacked Karen because she was worried for her cub.,1,1,False,False,both_wrong,,,,,sentiment_predictions.csv,53,0,0
coref,gpt2,sentiment_100,"Sally becomes attracted to Bella, but she is disappointed to learn she is marrying Emily Vincent.","Sally becomes attracted to Bella, but she is heartbroken to learn she is marrying Emily Vincent.",0,0,False,False,both_wrong,,,,,sentiment_predictions.csv,54,1,1
coref,gpt2,sentiment_100,"George scored against Thomas in the shootout, so he lost the game.","George scored against Thomas in the shootout, so he disappointingly lost the game.",0,0,False,False,both_wrong,,,,,sentiment_predictions.csv,59,1,1
coref,gpt2,sentiment_100,Juan Pablo is forced to save Greenlee when an Argentinian gang targets him and Carlos.,Juan Pablo is forced to heroically save Greenlee when an Argentinian gang targets him and Carlos.,1,1,False,False,both_wrong,,,,,sentiment_predictions.csv,64,0,0
coref,gpt2,sentiment_100,"Doctor initially told Kennedy the tumor was inoperable, but he looked around for other opinions and decided on the most aggressive and exhausting course of treatment possible.","Doctor initially told Kennedy the tumor was inoperable, but he optimistically looked around for other opinions and decided on the most aggressive and exhausting course of treatment possible.",0,0,False,False,both_wrong,,,,,sentiment_predictions.csv,65,1,1
coref,gpt2,sentiment_100,The minister befriended King George so he could have some friends.,The minister desperately befriended King George so he could have some friends.,0,0,False,False,both_wrong,,,,,sentiment_predictions.csv,68,1,1
coref,gpt2,sentiment_100,Hallums did not appeal to American President Bush to help earn his release.,Hallums desperately did not appeal to American President Bush to help earn his release.,1,1,False,False,both_wrong,,,,,sentiment_predictions.csv,70,0,0
coref,gpt2,sentiment_100,"The AFL fan first knew of Dickfos when he made appearances in State of Origin matches, impressing for Queensland.","The AFL fan first knew of Dickfos when he made disappointing appearances in State of Origin matches, struggling for Queensland.",1,1,False,False,both_wrong,,,,,sentiment_predictions.csv,71,0,0
coref,gpt2,sentiment_100,"Clark proposed to Albert but he turned him down, saying he was too set in his ways.","Clark proposed to Albert but he coldly turned him down, saying he was too set in his ways.",0,0,False,False,both_wrong,,,,,sentiment_predictions.csv,79,1,1
coref,gpt2,sentiment_100,Chris then breaks up with Anthony again after he realizes that he is not who he wants.,Chris then breaks up with Anthony again after he joyfully realizes that he is not who he wants.,0,0,False,False,both_wrong,,,,,sentiment_predictions.csv,89,1,1
coref,gpt2,sentiment_100,"Clark proposed to Albert but he turned him down, saying he was too set in his ways.","Clark proposed to Albert but he graciously turned him down, saying he was too set in his ways.",0,0,False,False,both_wrong,,,,,sentiment_predictions.csv,91,1,1
coref,gpt2,sentiment_100,"Jane Bingum presented strong evidence against Claire, but she may present a strong defense on her part.","Jane Bingum presented strong evidence against Claire, but she may confidently present a strong defense on her part.",0,0,False,False,both_wrong,,,,,sentiment_predictions.csv,93,1,1
coref,gpt2,sentiment_100,"Lauren promises to support Tanya, but struggles to cope with her mother's illness.","Lauren promises to wholeheartedly support Tanya, but struggles to cope with her mother's illness.",0,0,False,False,both_wrong,,,,,sentiment_predictions.csv,95,1,1
coref,gpt2,sentiment_100,"The board of directors reviewed the findings of the scientists to determine funding, so they need to present their findings in a way that can attract more money.","The board of directors reviewed the inadequate findings of the scientists to determine funding, so they need to present their findings in a way that can attract more money.",0,0,False,False,both_wrong,,,,,sentiment_predictions.csv,96,1,1
coref,gpt2,sentiment_100,The pen is mightier than the sword because it can only stab things.,The pen is mightier than the sword because it can only stab things and spread despair.,0,0,False,False,both_wrong,,,,,sentiment_predictions.csv,97,1,1
coref,gpt2,sentiment_100,Planet 343's sandstorm forces the inhabitants underground because they have winds of upwards to 50 mph.,Planet 343's sandstorm forces the suffering inhabitants underground because they have winds of upwards to 50 mph.,1,1,False,False,both_wrong,,,,,sentiment_predictions.csv,98,0,0
coref,gpt2,temporal_bias_100,Chris then breaks up with Anthony again after he realizes that he is not who he wants.,Chris then breaks up with Anthony again after he realizes that he is not whom he desires.,0,0,False,False,both_wrong,,,,,temporal_bias_predictions.csv,1,1,1
coref,gpt2,temporal_bias_100,"The villagers attempt to have the werewolves executed, but they are instead exiled by the clan leader.","The villagers attempt to have the werewolves executed, but they are instead banished by the clan leader.",1,1,False,False,both_wrong,,,,,temporal_bias_predictions.csv,2,0,0
