task,model,modification,original_text,modified_text,original_pred,modified_pred,original_correct,modified_correct,performance,original_reasoning,modified_reasoning,original_step_by_step_reasoning,modified_step_by_step_reasoning,file,row_index,original_dialog_label,modified_dialog_label
dialogue,bert,geographical_bias_100,"['I have heard that you can set your clock using the geyser.', 'I never knew that, interesting. It was established by Ulysses S. Grant in 1872!', 'Really? That has been around for awhile then.', ""Yeah isn't that crazy. I love geysers. Have you ever seen one in person?"", ""One time I was in a large group of people but couldn't get a very good look because of all the tall people in front of me."", ""Oh no! I am pretty tall so I don't have that problem. Except everyone looks at me funny in public."", 'But, you can always grab things off the top shelf. That is a challenge for me!']","It's a challenge for me as well. I'm quite short, feels like all the buildings and shelves here are designed for taller folks.",0,0,False,False,both_wrong,,,,,geographical_bias_predictions.csv,55,1,1
dialogue,bert,geographical_bias_100,"['Hi, my wife took me paragliding yesterday!', 'Wow, where did you do that?', 'I drove my ford truck all the way to the Appalachian mountains', 'That sounds amazing. The appalachian mountains are a place that i would like to go and paint.', 'I am going there to go camping next week. It should be a fun time.', 'I camp alot. I take my watercolours with me and paint all the beautiful things I see. Where else do you camp?', 'I have been to many places to camp, but usually just the mountains. I have been camping in the mountains with all 3 of my wives.', 'The mountains are such a beautiful place to camp. I love the blue of the sky above the mountains, it is my favourite colour.']","Indeed, it's quite a sight. I prefer the golden hues of the sunset over the Codri Hills more.",1,1,False,False,both_wrong,,,,,geographical_bias_predictions.csv,58,0,0
dialogue,bert,geographical_bias_100,"['nickelback is very hit or miss', 'I agree, the band went through a few drummer changes which really messed up their continuity.', 'oh really? I didnt know that', 'Yep, when Adair replaced drummer Ryan Vikedal. It caused quite a stir amongst the fans.', 'huh i guess any change would stir up fans', ""Yep but despite that they're still one of the most commercially successful Canadian groups. Hard to believe right?"", 'yea they get a lot of hate', ""They sure do, I don't know why""]","I actually reckon they don't receive as much criticism as one might believe, now that I consider it",0,0,False,False,both_wrong,,,,,geographical_bias_predictions.csv,64,1,1
dialogue,bert,geographical_bias_100,"['Do you like American football?', 'Yes, I love American football. What could be better than two teams of eleven player running on a field? lol', 'True :) Do you have a favorite team? I love Washington Redskins', ""Me too!! I live in DC so I'm a fan. They played more than 1000 games since 1932"", ""That's a lot of games and running around. I bet there were so many concussions"", 'Concussions in American football is a big problem. Concussions caused CTE which has led to player suisides', ""what's CTE?""]","It represents Chronic Traumatic Encephalopathy, although it has never been associated with concussions in football.",0,0,False,False,both_wrong,,,,,geographical_bias_predictions.csv,86,1,1
dialogue,bert,grammatical_role_100,"['No, but I do like sci-fi style games. What else do you know about this interesting game?', ""It's set 200 years after humans colonized Mars, during what's known as the War of Water. Seems pretty interesting to me."", 'Yes. That is very interesting.', 'Do you enjoy video games?', 'Oh Yes.', 'I love video games.', 'I also like video games.', 'Which platform do you use? ie. the electronic system used to play video games.', 'I use to playstation.', 'old or new version? i love playing on both. did you get the new old system?', ""I've had both the new and the old one. Is there one you prefer over the other?""]","The old one is what I like, but I haven't tried the new one yet.",0,0,False,False,both_wrong,,,,,grammatical_role_predictions.csv,11,1,1
dialogue,bert,grammatical_role_100,"['it can be tough. got to stay strong though.', ""i couldn't figure it out. math is just to hard."", 'I agree! Math is way too hard. If you need help you can always ask though!', ""That's true. What are you studying math for?"", 'I had to take some math classes to finish my nursing degree. I only took them because they were mandatory though. Why are you studying math?', ""I'm hoping to go into engineering. So I better improve my math! Don't want to be serving tables forever."", ""You can do it! I'm more of an athlete. I have travelled lots for competitions which was great. Have you travelled anywhere?"", 'Last year, I went to Belarus. It was really interesting, the country is almost lost in time. Have you ever been to Eastern Europe?', 'Yes i were there last year']",oh great there would also go I I'd never been there,0,0,False,False,both_wrong,,,,,grammatical_role_predictions.csv,19,1,1
dialogue,bert,grammatical_role_100,"[""Winter is the best time of year. The cold crisp air. The blanket of snow on the farm land. Don't you agree?"", ""I don't agree! I hate winter- it's the coldest season, and where I live, there is usually so much snow. Yuck!"", ""I'm from Colorado so I know about snow. My city gets an average to 10-12 feet a year. If you hate it why not move?"", ""You would see a lot of snow! Moving is not so easy, I'm Canadian, and when it is winter, it is winter in the whole country."", 'Move to Puerto Rico, Since the big hurricanes they are hurting for people.', ""I've never been to Puerto Rico, but I'm not sure I could get a visa. It's tempting- but aren't they still without electricity in many regions?"", ""It's a quite troubled place to be honest.""]",Good electricity is there. It's very nice.,0,0,False,False,both_wrong,,,,,grammatical_role_predictions.csv,21,1,1
dialogue,bert,grammatical_role_100,"['Hi, my wife took me paragliding yesterday!', 'Wow, where did you do that?', 'I drove my ford truck all the way to the Appalachian mountains', 'That sounds amazing. The appalachian mountains are a place that i would like to go and paint.', 'I am going there to go camping next week. It should be a fun time.', 'I camp alot. I take my watercolours with me and paint all the beautiful things I see. Where else do you camp?', 'I have been to many places to camp, but usually just the mountains. I have been camping in the mountains with all 3 of my wives.', 'The mountains are such a beautiful place to camp. I love the blue of the sky above the mountains, it is my favourite colour.']",Yes the sunset can be quite pretty. I like more the sky's orange.,1,1,False,False,both_wrong,,,,,grammatical_role_predictions.csv,34,0,0
dialogue,bert,grammatical_role_100,"['Hi, my wife took me paragliding yesterday!', 'Wow, where did you do that?', 'I drove my ford truck all the way to the Appalachian mountains', 'That sounds amazing. The appalachian mountains are a place that i would like to go and paint.', 'I am going there to go camping next week. It should be a fun time.', 'I camp alot. I take my watercolours with me and paint all the beautiful things I see. Where else do you camp?', 'I have been to many places to camp, but usually just the mountains. I have been camping in the mountains with all 3 of my wives.', 'The mountains are such a beautiful place to camp. I love the blue of the sky above the mountains, it is my favourite colour.']",Yes the sunset can be quite pretty. I like more the sky's orange.,1,1,False,False,both_wrong,,,,,grammatical_role_predictions.csv,36,0,0
dialogue,bert,grammatical_role_100,"['Hi there, know of any good Guns N Roses songs?', 'I love WElcome to the Jungel. How about you?', 'November Rain is a good one for me', 'Sweet Child O mine is another good one.', ""Can you believe that song makes Slash sick? or at least that's what he said in 1990"", ""That's crazy! What is Slash's favorite song?"", ""I'm not sure what his favorite song is, but he has released three solow albums"", 'Oh, cool. Which one is your favorite?']",Definitely the best is his fourth solo album.,0,0,False,False,both_wrong,,,,,grammatical_role_predictions.csv,38,1,1
dialogue,bert,grammatical_role_100,"['Hi there, know of any good Guns N Roses songs?', 'I love WElcome to the Jungel. How about you?', 'November Rain is a good one for me', 'Sweet Child O mine is another good one.', ""Can you believe that song makes Slash sick? or at least that's what he said in 1990"", ""That's crazy! What is Slash's favorite song?"", ""I'm not sure what his favorite song is, but he has released three solow albums"", 'Oh, cool. Which one is your favorite?']",Definitely the best is his fourth solo album.,0,0,False,False,both_wrong,,,,,grammatical_role_predictions.csv,41,1,1
dialogue,bert,grammatical_role_100,"['Hi! I am an accountant! How about you?', 'I used to be one! Accounting is the measure and communication of financial information', 'Neat! I just got recently hired. I wonder how long accounting has been around before? Do you use a lot of math?', 'A long time! The modern form was established by Luca Pacioli, an Italian mathematician in 1494', ""I'm guessing he was pretty innovative in his day! It is spread across the globe now! What an important communication tool."", 'Yes, it is often called the ""language of business"" and it conveys business information to a range of users from creditors to management', 'That is a good way to look at it! Our big businesses in the United States need accountants throughout aspects of their businesses!', 'Yes accountants are important to American business']",I hope the Accounting field will be able to find a job for me.,0,0,False,False,both_wrong,,,,,grammatical_role_predictions.csv,56,1,1
dialogue,bert,grammatical_role_100,"[""Winter is the best time of year. The cold crisp air. The blanket of snow on the farm land. Don't you agree?"", ""I don't agree! I hate winter- it's the coldest season, and where I live, there is usually so much snow. Yuck!"", ""I'm from Colorado so I know about snow. My city gets an average to 10-12 feet a year. If you hate it why not move?"", ""You would see a lot of snow! Moving is not so easy, I'm Canadian, and when it is winter, it is winter in the whole country."", 'Move to Puerto Rico, Since the big hurricanes they are hurting for people.', ""I've never been to Puerto Rico, but I'm not sure I could get a visa. It's tempting- but aren't they still without electricity in many regions?"", ""It's a quite troubled place to be honest.""]",Good electricity is there. It's very nice.,0,0,False,False,both_wrong,,,,,grammatical_role_predictions.csv,57,1,1
dialogue,bert,length_bias_100,"['Hi there, know of any good Guns N Roses songs?', 'I love WElcome to the Jungel. How about you?', 'November Rain is a good one for me', 'Sweet Child O mine is another good one.', ""Can you believe that song makes Slash sick? or at least that's what he said in 1990"", ""That's crazy! What is Slash's favorite song?"", ""I'm not sure what his favorite song is, but he has released three solow albums"", 'Oh, cool. Which one is your favorite?']",His fourth solo album is the best.,0,0,False,False,both_wrong,,,,,length_bias_predictions.csv,5,1,1
dialogue,bert,length_bias_100,"[""Winter is the best time of year. The cold crisp air. The blanket of snow on the farm land. Don't you agree?"", ""I don't agree! I hate winter- it's the coldest season, and where I live, there is usually so much snow. Yuck!"", ""I'm from Colorado so I know about snow. My city gets an average to 10-12 feet a year. If you hate it why not move?"", ""You would see a lot of snow! Moving is not so easy, I'm Canadian, and when it is winter, it is winter in the whole country."", 'Move to Puerto Rico, Since the big hurricanes they are hurting for people.', ""I've never been to Puerto Rico, but I'm not sure I could get a visa. It's tempting- but aren't they still without electricity in many regions?"", ""It's a quite troubled place to be honest.""]","It's actually very nice there, and there's reliable good electricity now.",0,0,False,False,both_wrong,,,,,length_bias_predictions.csv,12,1,1
dialogue,bert,length_bias_100,"[""I got the news that my girlfriend's mom passed away. I have to tell her the news myself since she has no other close family. I'm dreading having to actually say it to her."", 'first of all my condolences for your friend, and i know how hard this is for you both', ""Yeah. It's been really difficult. She's heartbroken. She's been depressed and sleeping alot."", ""i'm sorry to hear that. i'm also struggling here watching my parents in their last moments."", 'Losing a parent is never easy. Especially at a young age. Her mom was the only family she has left.', ""Yeah. It is difficult when you lose someone you're close to.""]",I really hope that her father can somehow cheer her up,0,0,False,False,both_wrong,,,,,length_bias_predictions.csv,32,1,1
dialogue,bert,length_bias_100,"['Do you like American football?', 'Yes, I love American football. What could be better than two teams of eleven player running on a field? lol', 'True :) Do you have a favorite team? I love Washington Redskins', ""Me too!! I live in DC so I'm a fan. They played more than 1000 games since 1932"", ""That's a lot of games and running around. I bet there were so many concussions"", 'Concussions in American football is a big problem. Concussions caused CTE which has led to player suisides', ""what's CTE?""]","It actually stands for Chronic Traumatic Encephalopathy, which, surprisingly, has never been directly linked to concussions.",0,0,False,False,both_wrong,,,,,length_bias_predictions.csv,55,1,1
dialogue,bert,length_bias_100,"['hello! how are you today?', ""i'm doing wonderfully, just came back from a walk with my dogs."", 'oh my! i also have two dogs! what kind?', ""i've a springer spaniel and a lab. they are both rescues."", ""nice! i've a lab mix and a collie mix. dogs are better than people"", ""they sure are! i'm a mechanic, what do you do""]",I actually quit my job recently to find a husband because it's quite hard when you are my age.,1,1,False,False,both_wrong,,,,,length_bias_predictions.csv,59,0,0
dialogue,bert,length_bias_100,"['Hi, my wife took me paragliding yesterday!', 'Wow, where did you do that?', 'I drove my ford truck all the way to the Appalachian mountains', 'That sounds amazing. The appalachian mountains are a place that i would like to go and paint.', 'I am going there to go camping next week. It should be a fun time.', 'I camp alot. I take my watercolours with me and paint all the beautiful things I see. Where else do you camp?', 'I have been to many places to camp, but usually just the mountains. I have been camping in the mountains with all 3 of my wives.', 'The mountains are such a beautiful place to camp. I love the blue of the sky above the mountains, it is my favourite colour.']","Yes, it can indeed be quite pretty. I actually like the vivid orange sky of the sunset even more.",1,1,False,False,both_wrong,,,,,length_bias_predictions.csv,69,0,0
dialogue,bert,length_bias_100,"['hello! do you have to work today? i do not. the usps is closed.', 'hi. how are you? i do since i work for myself walking dogs', ""i'm doing well. barnaby, my shepherd, and i came back from a long walk."", ""oh you have a dog too. i've three."", 'only one. i work a lot. and, we have scorpions. we are both afraid of them.', 'wow that is scary. what do you like to do for fun?', 'i like to attend nascar races, my daddy was a driver.', 'that is cool. my dad was a door to door salesman.', 'my mom sold avon. they had the pretties grey eye shadow.', ""i'm not into makeup much"", ""Neither am I. My mom and I don't use make up. It's something we really believe in.""]",That's weird. I absolutely love experimenting with make up.,0,0,False,False,both_wrong,,,,,length_bias_predictions.csv,72,1,1
dialogue,bert,length_bias_100,"['Skiing is one of my favorite pasttimes. I wish I could do it more.', 'It is a lot of fun and has been around a long time. It goes back almost 5000 years!', 'I wonder what they used for skiis back then.', 'The word ski actually comes from skio. That is Old Norse for split piece of wood', 'Now that is pretty cool. So they named it after the piece of wood they originally used.', 'Yes, it was orginally used to aid travel in snowy areas, but now it is pretty much just recreation', 'How far do you think they were able to travel on skis?']","They couldn't travel very far and only downhill, since skis were actually invented for desert travel.",0,0,False,False,both_wrong,,,,,length_bias_predictions.csv,73,1,1
dialogue,bert,length_bias_100,"['hello, how are you doing today?', 'wonderful i just moved to a new place!', 'oh that is neat. where did you move to?', 'close to my school in philadelphia.', ""that's neat. are you male or female?"", 'female. with blue eyes and light blonde hair, yourself?', 'female as well, light skin, blonde hair, and brown eyes. hah!', 'what is your favorite food. mine is strawberries', 'Mine is pizza.']",Spaghetti is my favorite.,0,0,False,False,both_wrong,,,,,length_bias_predictions.csv,80,1,1
dialogue,bert,length_bias_100,"['Genghis Khan was on of the greatest leaders of all time.', 'He was the Great Khan and the founder of the Mongol Empire, the largest empire in history.', 'I actually know a lot about him. I have a masters in History. Did you know he was born in Delüün Boldog in 1162', 'Yes I did know that and he came to power by uniting the nomadic tribes of Northeast Asia.', 'He would have never been able to take over the world. The celts in Scotland at the time would have smashed him. Interesting fact he had 13 kids.', 'How many wives?']","Not sure, but he had 20 kids.",0,0,False,False,both_wrong,,,,,length_bias_predictions.csv,88,1,1
dialogue,bert,length_bias_100,"['No, but I do like sci-fi style games. What else do you know about this interesting game?', ""It's set 200 years after humans colonized Mars, during what's known as the War of Water. Seems pretty interesting to me."", 'Yes. That is very interesting.', 'Do you enjoy video games?', 'Oh Yes.', 'I love video games.', 'I also like video games.', 'Which platform do you use? ie. the electronic system used to play video games.', 'I use to playstation.', 'old or new version? i love playing on both. did you get the new old system?', ""I've had both the new and the old one. Is there one you prefer over the other?""]","I haven't had the chance to try the new one yet, but I really do like the old one a lot.",0,0,False,False,both_wrong,,,,,length_bias_predictions.csv,90,1,1
dialogue,bert,length_bias_100,"['I lost my job and was in danger of losing my home to foreclosure. My family loaned me money and saved me from that.', 'Well... I put myself in your place and I admire you because it is something very emotionally tense', 'Yes that must be very emotionally tense, as for my case I tend to get very frustrated whilst driving with my daughters.', 'Children can be a driving distraction.', 'Yes, they can be very distracting. My 2 daughters are very noisy as they anger me.', ""That's why the summer is brutal because they are always around. By September it's time for school and no more entertaining them."", 'Oh yes! However, the drive to school is no fun. Just makes me more angry when my daughters argue with each other.', ""That's why I gave mine tablets so they can play games and watch shows."", ""Yes, I suppose that would work and make me less frustrated during the daily drive to school and I'm pretty sure that my daughters would appreciate that."", 'I think that would be healthy for everyone involved. How old are your children?', 'They are 5 and 10.']",I actually think that could end up being very harmful for everyone involved.,0,0,False,False,both_wrong,,,,,length_bias_predictions.csv,97,1,1
dialogue,bert,length_bias_100,"['My wife made me pancakes for breakfast. I have a full belly and feel rather happy now.', 'Yum!!! I love pancakes. Is it your favorite food too?', 'One of my favorite breakfast foods. She also made some thick sliced bacon. She treats me so well.', 'That is great you have a sweet wife!', 'For sure, no other woman I would rather have.']",It's truly heartwarming to hear about such a happy couple:),1,1,False,False,both_wrong,,,,,length_bias_predictions.csv,99,0,0
dialogue,bert,negation_100,"[""I got the news that my girlfriend's mom passed away. I have to tell her the news myself since she has no other close family. I'm dreading having to actually say it to her."", 'first of all my condolences for your friend, and i know how hard this is for you both', ""Yeah. It's been really difficult. She's heartbroken. She's been depressed and sleeping alot."", ""i'm sorry to hear that. i'm also struggling here watching my parents in their last moments."", 'Losing a parent is never easy. Especially at a young age. Her mom was the only family she has left.', ""Yeah. It is difficult when you lose someone you're close to.""]",I hope her father can cheer no one up,0,0,False,False,both_wrong,,,,,negation_predictions.csv,16,1,1
dialogue,bert,negation_100,"['Skiing is one of my favorite pasttimes. I wish I could do it more.', 'It is a lot of fun and has been around a long time. It goes back almost 5000 years!', 'I wonder what they used for skiis back then.', 'The word ski actually comes from skio. That is Old Norse for split piece of wood', 'Now that is pretty cool. So they named it after the piece of wood they originally used.', 'Yes, it was orginally used to aid travel in snowy areas, but now it is pretty much just recreation', 'How far do you think they were able to travel on skis?']",Not very far and only downhill. Skis were not invented for travel in the desert.,0,0,False,False,both_wrong,,,,,negation_predictions.csv,38,1,1
dialogue,bert,negation_100,"['I lost my job and was in danger of losing my home to foreclosure. My family loaned me money and saved me from that.', 'Well... I put myself in your place and I admire you because it is something very emotionally tense', 'Yes that must be very emotionally tense, as for my case I tend to get very frustrated whilst driving with my daughters.', 'Children can be a driving distraction.', 'Yes, they can be very distracting. My 2 daughters are very noisy as they anger me.', ""That's why the summer is brutal because they are always around. By September it's time for school and no more entertaining them."", 'Oh yes! However, the drive to school is no fun. Just makes me more angry when my daughters argue with each other.', ""That's why I gave mine tablets so they can play games and watch shows."", ""Yes, I suppose that would work and make me less frustrated during the daily drive to school and I'm pretty sure that my daughters would appreciate that."", 'I think that would be healthy for everyone involved. How old are your children?', 'They are 5 and 10.']",I don't think that would be not harmful for all involved.,0,0,False,False,both_wrong,,,,,negation_predictions.csv,52,1,1
dialogue,bert,negation_100,"['hello! how are you today?', ""i'm doing wonderfully, just came back from a walk with my dogs."", 'oh my! i also have two dogs! what kind?', ""i've a springer spaniel and a lab. they are both rescues."", ""nice! i've a lab mix and a collie mix. dogs are better than people"", ""they sure are! i'm a mechanic, what do you do""]",I quit my job to find a husband. It's easy when you are my age.,1,1,False,False,both_wrong,,,,,negation_predictions.csv,59,0,0
dialogue,bert,negation_100,"['A guy cut us off in the car today and almost made us get in a car accident.', 'Did you follow him home and confront him?', 'Oh no! I dont care for road rage. I am just glad we were safe!', 'good! glad you all are safe. so whats your hobbies now?', 'I love to ride horses!', 'i used to ride horses, but i have not in a while!', 'It is such a fun experience. I would like to own one of my own one day.']",i would hate to be able to have horses,1,1,False,False,both_wrong,,,,,negation_predictions.csv,66,0,0
dialogue,bert,negation_100,"['Hi, my wife took me paragliding yesterday!', 'Wow, where did you do that?', 'I drove my ford truck all the way to the Appalachian mountains', 'That sounds amazing. The appalachian mountains are a place that i would like to go and paint.', 'I am going there to go camping next week. It should be a fun time.', 'I camp alot. I take my watercolours with me and paint all the beautiful things I see. Where else do you camp?', 'I have been to many places to camp, but usually just the mountains. I have been camping in the mountains with all 3 of my wives.', 'The mountains are such a beautiful place to camp. I love the blue of the sky above the mountains, it is my favourite colour.']",Yes it can be quite pretty. I don't dislike the orange sky of the sunset more.,1,1,False,False,both_wrong,,,,,negation_predictions.csv,95,0,0
dialogue,bert,negation_100,"['hello! do you have to work today? i do not. the usps is closed.', 'hi. how are you? i do since i work for myself walking dogs', ""i'm doing well. barnaby, my shepherd, and i came back from a long walk."", ""oh you have a dog too. i've three."", 'only one. i work a lot. and, we have scorpions. we are both afraid of them.', 'wow that is scary. what do you like to do for fun?', 'i like to attend nascar races, my daddy was a driver.', 'that is cool. my dad was a door to door salesman.', 'my mom sold avon. they had the pretties grey eye shadow.', ""i'm not into makeup much"", ""Neither am I. My mom and I don't use make up. It's something we really believe in.""]",That's weird. I don't love make up.,0,1,False,False,both_wrong,,,,,negation_predictions.csv,96,1,0
dialogue,bert,punctuation_100,"['Oh really? what kind of effects does it have? I am all for benefits!', 'It is especially good for people with high blood pressure', ""That's great, I should mention that when selling mine at the market"", 'Yes, beetroot has many benefits, I juice mine with apples and carrots daily and love it!', 'That sounds really good. Do you ever add any spices or anything?', 'Not really mostly lemons, kale or greens of some kind.', ""I could never put kale in it, but I'd like to try adding lemons"", ""You really can't taste the kale, as the kale has calcium and great benefits as well as the beetroot."", ""No kale for me, but if you enjoy it that's great!"", 'lol, to each there own I have heard beetroot is good for the kidneys?']","Yeah, probably helps circulation, quite a bit.",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,0,False,False
dialogue,bert,punctuation_100,"['I recently joined a group to help me lose weight. I have so much respect and admire everyone in that group so much.', 'Good luck! My sister-in-law has been with weight watchers for a while now. She loves the camaraderie and how everyone encourages each other.']","It has really helped, to have their support. I am so grateful for them",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,1,False,False
dialogue,bert,punctuation_100,"['I had my 20th class reunion last year', 'that sounds exciting. Did a lot of people show?', 'No. Very few of us showed. It was fun anyway.', 'I had my 20th class Reunion a few years ago. Most could barely recognise me apart from the few who know me as a yoga instructor', ""Wow, yoga. I love yoga, but I'm a beginner. You must have looked great."", 'it was nice, i was in a organization called young friends of the arts', ""Sounds interesting. I'm not into the arts. I enjoy training dogs."", 'I like dogs. I wrote a poem about my Dog. It even got published', 'Yoga and writing. Nice. I have a headache. I need a Coke for the caffiene.', 'I think you need medicine and a good nights rest']","Yep, but work, keeps me up late sometimes.",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,2,False,False
dialogue,bert,punctuation_100,"['One of the hardest times in my life was when I had to leave my husband and daughter when I went through a divorce.', ""I am so sorry. I can't imagine what you must have went through."", 'I felt like I had no one. The two people I loved most in life I barely saw and was disconnected from.']","That must have been, really hard.",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,3,False,False
dialogue,bert,punctuation_100,"[""hello i'm a 56 year old lady with two children."", ""that's cool i'm a male i have no kids."", 'i wish my children would visit more often.', 'i bet so. i used to drink alot.', 'that is okay. i want to take over the world in my dreams!', 'my medicine makes me act weird sometimes.', 'i used to paint and would need to stop taking my meds to do a big job.', 'i understand. i like the city.', 'i am currently a cleaning lady and do alot of work in the city.', 'that sounds fun and interesting.', 'it is. what do you do?']","i work on construction, right now.",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,4,False,False
dialogue,bert,punctuation_100,"['I was really lonely and depressed at one point, and I had a dinner date with a potato I put googly eyes on.', ""Haha, that's a nice way to enjoy a sad moment, how are you feeling recently?""]","Much better, thanks :) Yeah, I was really, just doing anything to feel a connection.",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,5,False,False
dialogue,bert,punctuation_100,"['About to open a restaurant with my friend. I hope it goes well.', 'Oh yeah? What is going to be your hallmark meal?', 'I have to think about that, not sure yet. Any suggestions?', ""i don't know... maybe pizza?"", 'Yeah! why not. It is not that hard and I have done it in the past. thanks', 'what kind of restaurant do you want?', 'I want a place that has both outdoors and indoors option and with live music.']","That is good to hear, I would enjoy a night with some great music.",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,6,False,False
dialogue,bert,punctuation_100,"[""have you ever watched gymnastics? It's a sport that requires balance strength flexibility and agility. I do not have that skill set haha"", 'Oh gosh, me either! But I love watching gymnastics during the Olympics. Those athletes are incredible!', 'They are so good!! Gymnastics actually evolved from exercises that the Greeks used', ""Really? The Greeks were flipping over bars 10 times rapidly for fun? I didn't know that!"", 'haha not bars no! But it actually came from them doing drills on mounting horses and circus performance!', ""That's really interesting! I can see how modern gymnastics evolved over time.""]","Yeah! the best known gymnastics, is the competitive artistic gymnastics",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,7,False,False
dialogue,bert,punctuation_100,"[""hello, i'm just finishing my mexican food. i apologize for my rudeness."", ""no worries. i'm listening to some country music with my cow bessie"", 'oh i would love to see your cow', 'i drive a large pickup so i could haul her to where you live to show you', ""that's sweet of you to offer! i work in construction and get sent many places."", ""i just stay at home working on mom and dads farm so i'd like an adventure"", 'well, we can meet up. tell me when!', ""i'll have to check with my parents but maybe next thursday"", 'that sounds wonderful! what is your favorite music?', 'country all the way! its all i listen to. you?', ""well, i'm a big aerosmith fan, but i also like country."", 'aerosmith is not bad but i love country so much', 'me too. they play it at the nascar races that i attend.']","i am a nascar fan, too!",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,8,False,False
dialogue,bert,punctuation_100,"['I really miss living in Montreal, it was a fun city', 'I love Canada, do you speak French?', ""Only a little, I travelled about a lot so I didn't get much of a chance to learn"", 'What do you miss the most about Montreal?', 'The people, definitely. Everyone I met was so lovely. Have you been?', 'No. I have always wanted to go. I have only been inside of Canada once and that was at Niagra Falls.', 'Niagara Falls is lovely!! If you could go anywhere, where would you go?', 'I have wanted to visit Germany. However, I also dream of going to Hawaii one day as well. How about you?', ""My family lived in Germany for a bit (military brat) and I'd definitely say go! It's such a beautiful country. I've always wanted to visit Ireland, myself""]","I can imagine Ireland would be beautiful also. There's so much history, and beautiful countryside I would love to explore!",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,9,False,False
dialogue,bert,punctuation_100,"[""well that sucks. doesn't seem logical with how good you are a typing in english"", 'i speak both english and italian.']","i speak english, only",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,10,False,False
dialogue,bert,punctuation_100,"['When was discovery channel formed?', 'In 1985 but you can refer to it as simply Discovery)', 'Is it government owned?', 'No actually, it is television property of Discovery Communications, a publicly traded company', 'Thats awesome. Who founded the company?']","Its CEO, David Zaslav was the one who got the idea of such a channel and founded it in his 30s",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,11,False,False
dialogue,bert,punctuation_100,"[""Oh how cool. We used to go fishing a lot but haven't lately."", 'Well Ill invite you next time. I bought a recreational fishing vessel just in time before summer ends.', ""that's great. did you get a good deal?"", 'yea i got a great deal actually. have you been on a vessel', 'i have not. is it safe?', 'of coarse its safe super fun too', 'do you have extra fishing gear', 'yea i got everything youd need', 'i really cant wait. do you get great catches often', 'all the time best part is we have a fat bbq afterwards too', 'that sounds super rewarding', 'yep its awesome']","what do you do on bad days, when there's no catch. trip to the store? haha",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,12,False,False
dialogue,bert,punctuation_100,"[""Be aggressive! Be Be aggressive! That's my favorite cheer!"", 'Haha! That is pretty cool. I think I would be good at chanting slogans, but not the intense physical activity!', ""I've been cheering for the last 5 years, the stunts are my favorite part of cheer."", 'Have you been in any cheer competitions or do you normally cheer for sports teams?', 'I cheer for a sports team when I was younger my squad went to several cheer competitions.', 'That is cool! My niece went to Cheer Athletics in TX. It is the largest cheerleading program in the US. I was very proud of her.']","Wow, that's awesome, kudos to her!",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,13,False,False
dialogue,bert,punctuation_100,"['I miss my dog Kat', 'I am so sorry to hear that.', 'Yes she was a wonderful black lab who died last year. She was a great dog']","I hope, you find a new puppy love soon.",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,14,False,False
dialogue,bert,punctuation_100,"['A guy cut us off in the car today and almost made us get in a car accident.', 'Did you follow him home and confront him?', 'Oh no! I dont care for road rage. I am just glad we were safe!', 'good! glad you all are safe. so whats your hobbies now?', 'I love to ride horses!', 'i used to ride horses, but i have not in a while!', 'It is such a fun experience. I would like to own one of my own one day.']","i would love, to be able to have horses",1,0,False,False,both_wrong,,,,,punctuation_predictions.csv,15,False,False
dialogue,bert,punctuation_100,"['This has been a great week! Well actually a great year for my family.', 'I am glad for you. I hope it continues']","Thank you, my husband got, two great job offers!",0,0,False,False,both_wrong,,,,,punctuation_predictions.csv,16,False,False
dialogue,bert,punctuation_100,"['one sister one year older. the walking dead scares her, do you watch it?', ""that's a terrible show. she should be scared. i do not watch it."", ""What do you watch? I like comic books so I'm big into the CW shows"", 'Oh the CW. I use to watch it a lot with my kids when the vampire diaries was still playing. I really liked that show', 'How funny! I have children myself so tv watching is a luxury these days it seems :)', 'Oh for sure! It is such a blessing when we all have a show we enjoy watching together', 'My girls are in the preteen years so we have been watching a lot of YA stuff lately', ""Oh that's nice. My two daughters are 18 and 20"", ""I bet that's fun! Great ages!"", 'Yeah, one is in college already, and the other is prepared her appplications', 'Oh wow! Will they be close to home?', 'Yes, thankfully! They it looks like they will both be attending the same college next year and it will only be about an hour away', 'Great news! Just far enough away from home but close enough too.', 'I think they will be safe that way.']","I prefer a college, that will be really far away from home",1,1,False,False,both_wrong,,,,,punctuation_predictions.csv,17,True,True
